PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,NewFEN,NewMoves,PGNText
KnwZd,4qrk1/3r3p/2b1pBpR/2p1PpQ1/2Pp4/pP5R/P5PP/6K1 b - - 4 34,d4d3 h6h7 d7h7 h3h7 g8h7 g5h4 h7g8 h4h8 g8f7 h8h7,2205,78,95,7344,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Gmxyckta/black#68,,4qrk1/3r3p/2b1pBpR/2p1PpQ1/2P5/pP1p3R/P5PP/6K1 w - - 4 34,h6h7 d7h7 h3h7 g8h7 g5h4 h7g8 h4h8 g8f7 h8h7,[Event "Mate in 5\\https://lichess.org/Gmxyckta/black#68"][FEN "4qrk1/3r3p/2b1pBpR/2p1PpQ1/2P5/pP1p3R/P5PP/6K1 w - - 4 34"]1. h6 {h6h7 d7h7 h3h7 g8h7 g5h4 h7g8 h4h8 g8f7 h8h7 (1-0)} *
KoONy,6k1/2pR1ppp/1p5r/pB6/P3rn2/1Pq2NP1/5PKP/5Q2 w - - 6 30,g3f4 h6g6 f3g5 g6g5 f4g5 e4g4 g2h1 c3f3 f1g2 f3g2,1645,117,54,52,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/f73qYL1o#59,,6k1/2pR1ppp/1p5r/pB6/P3rP2/1Pq2N2/5PKP/5Q2 b - - 6 30,h6g6 f3g5 g6g5 f4g5 e4g4 g2h1 c3f3 f1g2 f3g2,[Event "Mate in 5\\https://lichess.org/f73qYL1o#59"][FEN "6k1/2pR1ppp/1p5r/pB6/P3rP2/1Pq2N2/5PKP/5Q2 b - - 6 30"]1. h6 {h6g6 f3g5 g6g5 f4g5 e4g4 g2h1 c3f3 f1g2 f3g2 (0-1)}  *
KpJe6,r6r/1p5Q/p1n1k1p1/2pN1n2/8/P2P3K/BPP1N1P1/R7 w - - 1 23,h7h8 a8h8 h3g4 c6e5 g4g5 h8h5 g5f4 h5h4 g2g4 h4g4,2085,76,91,381,exposedKing hangingPiece mate mateIn5 middlegame veryLong,https://lichess.org/fDLStU1N#45,,r6Q/1p6/p1n1k1p1/2pN1n2/8/P2P3K/BPP1N1P1/R7 b - - 1 23,a8h8 h3g4 c6e5 g4g5 h8h5 g5f4 h5h4 g2g4 h4g4,[Event "Mate in 5\\https://lichess.org/fDLStU1N#45"][FEN "r6Q/1p6/p1n1k1p1/2pN1n2/8/P2P3K/BPP1N1P1/R7 b - - 1 23"]1. a8 {a8h8 h3g4 c6e5 g4g5 h8h5 g5f4 h5h4 g2g4 h4g4 (0-1)}  *
KpUs0,6k1/6p1/5pP1/p7/Pp6/1Prp4/KQ5R/4q3 b - - 5 42,e1e4 h2h8 g8h8 b2h2 h8g8 h2b8 c3c8 b8c8 e4e8 c8e8,2122,75,94,10831,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/004SOHKr/black#84,,6k1/6p1/5pP1/p7/Pp2q3/1Prp4/KQ5R/8 w - - 5 42,h2h8 g8h8 b2h2 h8g8 h2b8 c3c8 b8c8 e4e8 c8e8,[Event "Mate in 5\\https://lichess.org/004SOHKr/black#84"][FEN "6k1/6p1/5pP1/p7/Pp2q3/1Prp4/KQ5R/8 w - - 5 42"]1. h2 {h2h8 g8h8 b2h2 h8g8 h2b8 c3c8 b8c8 e4e8 c8e8 (1-0)} *
KqPrV,2r5/p3q2k/Pp4N1/3Q3p/1P1Pp1b1/4P1Pp/2r2P1K/4R3 w - - 3 29,g6e7 c2f2 h2h1 g4f3 h1g1 h3h2 g1f2 c8c2 e1e2 c2e2 f2f1 h2h1q,2358,82,93,7822,advancedPawn endgame mate mateIn5 promotion sacrifice veryLong,https://lichess.org/YmRBLia0#57,,2r5/p3N2k/Pp6/3Q3p/1P1Pp1b1/4P1Pp/2r2P1K/4R3 b - - 3 29,c2f2 h2h1 g4f3 h1g1 h3h2 g1f2 c8c2 e1e2 c2e2 f2f1 h2h1q,[Event "Mate in 5\\https://lichess.org/YmRBLia0#57"][FEN "2r5/p3N2k/Pp6/3Q3p/1P1Pp1b1/4P1Pp/2r2P1K/4R3 b - - 3 29"]1. c2 {c2f2 h2h1 g4f3 h1g1 h3h2 g1f2 c8c2 e1e2 c2e2 f2f1 h2h1q (0-1)}  *
KrCGp,r1bq1r2/pppnb1pk/2n1pp2/3pP1N1/3P3P/P1N5/1PP2PP1/R1BQK2R b KQ - 1 10,f6g5 h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2426,82,92,4181,attraction discoveredAttack mate mateIn5 opening sacrifice veryLong,https://lichess.org/DU9dJwZM/black#20,Nimzowitsch_Defense Nimzowitsch_Defense_Other_variations,r1bq1r2/pppnb1pk/2n1p3/3pP1p1/3P3P/P1N5/1PP2PP1/R1BQK2R w KQ - 1 10,h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,[Event "Mate in 5\\https://lichess.org/DU9dJwZM/black#20"][FEN "r1bq1r2/pppnb1pk/2n1p3/3pP1p1/3P3P/P1N5/1PP2PP1/R1BQK2R w KQ - 1 10"]1. h4 {h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8 (1-0)} *
KrLIy,rn3rk1/2p2p1p/2q1p1p1/pp2Q3/4N1P1/1BP5/PP2K2P/3R4 b - - 3 21,a5a4 e4f6 g8h8 f6h5 f7f6 e5f6 f8f6 d1d8 c6e8 d8e8 f6f8 e8f8,2410,77,93,1567,discoveredAttack kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/tPpeBdST/black#42,,rn3rk1/2p2p1p/2q1p1p1/1p2Q3/p3N1P1/1BP5/PP2K2P/3R4 w - - 3 21,e4f6 g8h8 f6h5 f7f6 e5f6 f8f6 d1d8 c6e8 d8e8 f6f8 e8f8,[Event "Mate in 5\\https://lichess.org/tPpeBdST/black#42"][FEN "rn3rk1/2p2p1p/2q1p1p1/1p2Q3/p3N1P1/1BP5/PP2K2P/3R4 w - - 3 21"]1. e4 {e4f6 g8h8 f6h5 f7f6 e5f6 f8f6 d1d8 c6e8 d8e8 f6f8 e8f8 (1-0)} *
KrzBM,2rk4/1Qp2pb1/3p2pp/3B3q/5P2/4r1P1/2R4P/2R3K1 b - - 1 27,g7d4 b7c8 d8c8 c2c7 c8d8 c7c8 d8e7 c1c7 e7f6 c7f7,1782,75,96,11981,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/RCEFDYfs/black#54,,2rk4/1Qp2p2/3p2pp/3B3q/3b1P2/4r1P1/2R4P/2R3K1 w - - 1 27,b7c8 d8c8 c2c7 c8d8 c7c8 d8e7 c1c7 e7f6 c7f7,[Event "Mate in 5\\https://lichess.org/RCEFDYfs/black#54"][FEN "2rk4/1Qp2p2/3p2pp/3B3q/3b1P2/4r1P1/2R4P/2R3K1 w - - 1 27"]1. b7 {b7c8 d8c8 c2c7 c8d8 c7c8 d8e7 c1c7 e7f6 c7f7 (1-0)} *
Kv3P3,4r1rk/5p1p/p4P1Q/P1p2P2/2p3P1/5q1P/3R4/3R2K1 b - - 3 40,e8e3 h6g7 g8g7 d2d8 e3e8 d8e8 g7g8 e8g8 h8g8 d1d8,1840,75,92,327,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/F5vQcsb6/black#80,,6rk/5p1p/p4P1Q/P1p2P2/2p3P1/4rq1P/3R4/3R2K1 w - - 3 40,h6g7 g8g7 d2d8 e3e8 d8e8 g7g8 e8g8 h8g8 d1d8,[Event "Mate in 5\\https://lichess.org/F5vQcsb6/black#80"][FEN "6rk/5p1p/p4P1Q/P1p2P2/2p3P1/4rq1P/3R4/3R2K1 w - - 3 40"]1. h6 {h6g7 g8g7 d2d8 e3e8 d8e8 g7g8 e8g8 h8g8 d1d8 (1-0)} *
Kvftf,6k1/pb1q3p/1p3B2/2bp1Q2/8/3B3r/PP3pP1/R4R1K w - - 2 25,f5h3 d7h3 g2h3 d5d4 d3e4 b7e4 h1h2 c5d6 f6e5 d6e5,1458,182,25,6,discoveredAttack mate mateIn5 middlegame veryLong,https://lichess.org/lN90dzii#49,,6k1/pb1q3p/1p3B2/2bp4/8/3B3Q/PP3pP1/R4R1K b - - 2 25,d7h3 g2h3 d5d4 d3e4 b7e4 h1h2 c5d6 f6e5 d6e5,[Event "Mate in 5\\https://lichess.org/lN90dzii#49"][FEN "6k1/pb1q3p/1p3B2/2bp4/8/3B3Q/PP3pP1/R4R1K b - - 2 25"]1. d7 {d7h3 g2h3 d5d4 d3e4 b7e4 h1h2 c5d6 f6e5 d6e5 (0-1)}  *
KxkOf,2kr3r/pp6/2pp3p/4p1q1/QPB1Pp1p/P2P1Pbb/2P5/2KR2B1 b - - 3 23,c8b8 a4a7 b8c8 a7a8 c8c7 g1b6 c7d7 a8b7 d7e8 b7f7,2287,77,93,2581,deflection mate mateIn5 middlegame veryLong,https://lichess.org/QCYqijql/black#46,,3r3r/pp6/2pp3p/4p1q1/QPB1Pp1p/P2P1Pbb/2P5/2KR2B1 w - - 3 23,a4a7 b8c8 a7a8 c8c7 g1b6 c7d7 a8b7 d7e8 b7f7,[Event "Mate in 5\\https://lichess.org/QCYqijql/black#46"][FEN "3r3r/pp6/2pp3p/4p1q1/QPB1Pp1p/P2P1Pbb/2P5/2KR2B1 w - - 3 23"]1. a4 {a4a7 b8c8 a7a8 c8c7 g1b6 c7d7 a8b7 d7e8 b7f7 (1-0)} *
KzqXB,3r4/pp4p1/1kp1N3/2P3p1/4P3/1PK5/P2r4/4R3 b - - 0 28,b6b5 a2a4 b5a6 e6c7 a6a5 b3b4 a5a4 e1a1 d2a2 a1a2,1698,76,94,2148,endgame master mate mateIn5 veryLong,https://lichess.org/hvtLTbpa/black#56,,3r4/pp4p1/2p1N3/1kP3p1/4P3/1PK5/P2r4/4R3 w - - 0 28,a2a4 b5a6 e6c7 a6a5 b3b4 a5a4 e1a1 d2a2 a1a2,[Event "Mate in 5\\https://lichess.org/hvtLTbpa/black#56"][FEN "3r4/pp4p1/2p1N3/1kP3p1/4P3/1PK5/P2r4/4R3 w - - 0 28"]1. a2 {a2a4 b5a6 e6c7 a6a5 b3b4 a5a4 e1a1 d2a2 a1a2 (1-0)} *
KzrJx,q7/5pk1/6pp/2r1P3/5P2/6PK/1pBQ3P/1N6 w - - 1 48,e5e6 c5h5 h3g4 f7f5 c2f5 g6f5 g4h5 a8f3 h5h4 f3g4,2270,84,90,1507,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/hS90cKSZ#95,,q7/5pk1/4P1pp/2r5/5P2/6PK/1pBQ3P/1N6 b - - 1 48,c5h5 h3g4 f7f5 c2f5 g6f5 g4h5 a8f3 h5h4 f3g4,[Event "Mate in 5\\https://lichess.org/hS90cKSZ#95"][FEN "q7/5pk1/4P1pp/2r5/5P2/6PK/1pBQ3P/1N6 b - - 1 48"]1. c5 {c5h5 h3g4 f7f5 c2f5 g6f5 g4h5 a8f3 h5h4 f3g4 (0-1)}  *
L37ma,5rk1/5pp1/7p/3Qp1b1/4P2q/1B1P4/Pr3PPP/R4RK1 w - - 2 27,a1b1 h4f2 f1f2 b2b1 b3d1 b1d1 f2f1 g5e3 g1h1 d1f1,2150,76,98,796,backRankMate deflection mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/bO6IPHQE#53,,5rk1/5pp1/7p/3Qp1b1/4P2q/1B1P4/Pr3PPP/5RK1 b - - 2 27,h4f2 f1f2 b2b1 b3d1 b1d1 f2f1 g5e3 g1h1 d1f1,[Event "Mate in 5\\https://lichess.org/bO6IPHQE#53"][FEN "5rk1/5pp1/7p/3Qp1b1/4P2q/1B1P4/Pr3PPP/5RK1 b - - 2 27"]1. h4 {h4f2 f1f2 b2b1 b3d1 b1d1 f2f1 g5e3 g1h1 d1f1 (0-1)}  *
L3ZjM,r3k3/ppp1qpQ1/8/2b1p3/7r/2NB4/PPP2nPP/R4R1K w q - 3 17,f1f2 h4h2 h1g1 h2h1 g1h1 e7h4 h1g1 h4f2 g1h2 f2h4,2090,78,94,2887,attraction fork mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/9QKXAh05#33,Blackmar-Diemer_Gambit_Declined Blackmar-Diemer_Gambit_Declined_Lamb_Defense,r3k3/ppp1qpQ1/8/2b1p3/7r/2NB4/PPP2RPP/R6K b q - 3 17,h4h2 h1g1 h2h1 g1h1 e7h4 h1g1 h4f2 g1h2 f2h4,[Event "Mate in 5\\https://lichess.org/9QKXAh05#33"][FEN "r3k3/ppp1qpQ1/8/2b1p3/7r/2NB4/PPP2RPP/R6K b q - 3 17"]1. h4 {h4h2 h1g1 h2h1 g1h1 e7h4 h1g1 h4f2 g1h2 f2h4 (0-1)}  *
L3yfh,2Q5/p1p3pk/5qr1/3p4/5n2/P4P2/1P1R1P1P/4R2K w - - 8 34,e1e8 g6g1 h1g1 f6g6 c8g4 g6b1 d2d1 b1d1 e8e1 d1e1,2284,79,95,7868,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/hKwZR32I#67,,2Q1R3/p1p3pk/5qr1/3p4/5n2/P4P2/1P1R1P1P/7K b - - 8 34,g6g1 h1g1 f6g6 c8g4 g6b1 d2d1 b1d1 e8e1 d1e1,[Event "Mate in 5\\https://lichess.org/hKwZR32I#67"][FEN "2Q1R3/p1p3pk/5qr1/3p4/5n2/P4P2/1P1R1P1P/7K b - - 8 34"]1. g6 {g6g1 h1g1 f6g6 c8g4 g6b1 d2d1 b1d1 e8e1 d1e1 (0-1)}  *
L4Cb8,8/4N1b1/1p2Q1pk/4n1qp/P1B5/1PP4P/5PP1/6K1 w - - 5 30,b3b4 e5f3 g1f1 g5c1 f1e2 f3g1 e2d3 c1c3 d3e4 c3d4,2310,82,78,330,endgame mate mateIn5 pin veryLong,https://lichess.org/SwYprAAf#59,,8/4N1b1/1p2Q1pk/4n1qp/PPB5/2P4P/5PP1/6K1 b - - 5 30,e5f3 g1f1 g5c1 f1e2 f3g1 e2d3 c1c3 d3e4 c3d4,[Event "Mate in 5\\https://lichess.org/SwYprAAf#59"][FEN "8/4N1b1/1p2Q1pk/4n1qp/PPB5/2P4P/5PP1/6K1 b - - 5 30"]1. e5 {e5f3 g1f1 g5c1 f1e2 f3g1 e2d3 c1c3 d3e4 c3d4 (0-1)}  *
L5UtO,2kr1b1r/pppq1pp1/4b2p/Q3p3/7N/3PB1PP/PPn2PB1/R4K1R b - - 1 16,c2a1 g2b7 c8b7 a5a7 b7c6 a7a6 c6d5 a6c4 d5d6 c4c5,2153,86,100,75,attraction mate mateIn5 middlegame queensideAttack veryLong,https://lichess.org/P9X4J2BC/black#32,Scandinavian_Defense Scandinavian_Defense_Modern_Variation,2kr1b1r/pppq1pp1/4b2p/Q3p3/7N/3PB1PP/PP3PB1/n4K1R w - - 1 16,g2b7 c8b7 a5a7 b7c6 a7a6 c6d5 a6c4 d5d6 c4c5,[Event "Mate in 5\\https://lichess.org/P9X4J2BC/black#32"][FEN "2kr1b1r/pppq1pp1/4b2p/Q3p3/7N/3PB1PP/PP3PB1/n4K1R w - - 1 16"]1. g2 {g2b7 c8b7 a5a7 b7c6 a7a6 c6d5 a6c4 d5d6 c4c5 (1-0)} *
L6Jrm,2r3k1/pp4b1/6Pp/3pP3/b7/P6Q/2Pq2P1/5R1K b - - 0 27,c8c2 h3e6 g8h8 f1f8 g7f8 e6f6 f8g7 f6d8 a4e8 d8e8 g7f8 e8f8,1956,76,95,15699,endgame exposedKing fork mate mateIn5 sacrifice veryLong,https://lichess.org/zDvw7kgo/black#54,,6k1/pp4b1/6Pp/3pP3/b7/P6Q/2rq2P1/5R1K w - - 0 27,h3e6 g8h8 f1f8 g7f8 e6f6 f8g7 f6d8 a4e8 d8e8 g7f8 e8f8,[Event "Mate in 5\\https://lichess.org/zDvw7kgo/black#54"][FEN "6k1/pp4b1/6Pp/3pP3/b7/P6Q/2rq2P1/5R1K w - - 0 27"]1. h3 {h3e6 g8h8 f1f8 g7f8 e6f6 f8g7 f6d8 a4e8 d8e8 g7f8 e8f8 (1-0)} *
L6voF,2k1r3/1p3pp1/pq6/4K3/2P3b1/1P1P1Bn1/PB1N4/R2QR3 w - - 0 29,e5f4 g3h5 f4g5 b6h6 g5h4 g7g5 h4g4 f7f5 g4f5 h5g3 f5g4 h6h4,2816,102,87,1483,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/sONi0chS#57,,2k1r3/1p3pp1/pq6/8/2P2Kb1/1P1P1Bn1/PB1N4/R2QR3 b - - 0 29,g3h5 f4g5 b6h6 g5h4 g7g5 h4g4 f7f5 g4f5 h5g3 f5g4 h6h4,[Event "Mate in 5\\https://lichess.org/sONi0chS#57"][FEN "2k1r3/1p3pp1/pq6/8/2P2Kb1/1P1P1Bn1/PB1N4/R2QR3 b - - 0 29"]1. g3 {g3h5 f4g5 b6h6 g5h4 g7g5 h4g4 f7f5 g4f5 h5g3 f5g4 h6h4 (0-1)}  *
L75Or,5rk1/p4rp1/1p2Q1Rp/5p2/2Pq1P1P/3P1R2/6PK/8 b - - 4 33,d4d7 g6g7 g8g7 f3g3 g7h7 e6g6 h7h8 g6h6 f7h7 h6f8,1664,75,95,24031,attraction deflection endgame mate mateIn5 pin sacrifice veryLong,https://lichess.org/TSF39pcR/black#66,,5rk1/p2q1rp1/1p2Q1Rp/5p2/2P2P1P/3P1R2/6PK/8 w - - 4 33,g6g7 g8g7 f3g3 g7h7 e6g6 h7h8 g6h6 f7h7 h6f8,[Event "Mate in 5\\https://lichess.org/TSF39pcR/black#66"][FEN "5rk1/p2q1rp1/1p2Q1Rp/5p2/2P2P1P/3P1R2/6PK/8 w - - 4 33"]1. g6 {g6g7 g8g7 f3g3 g7h7 e6g6 h7h8 g6h6 f7h7 h6f8 (1-0)} *
L9Nno,5rk1/1p4p1/p3p3/2R1PnB1/q2p4/3P3Q/1P2N1PP/6K1 w - - 0 27,c5c7 a4d1 g1f2 d1f1 f2f1 f5e3 f1e1 f8f1 e1d2 f1d1,2601,88,92,6816,attraction doubleCheck fork hookMate mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/wPeVjO3Y#53,,5rk1/1pR3p1/p3p3/4PnB1/q2p4/3P3Q/1P2N1PP/6K1 b - - 0 27,a4d1 g1f2 d1f1 f2f1 f5e3 f1e1 f8f1 e1d2 f1d1,[Event "Mate in 5\\https://lichess.org/wPeVjO3Y#53"][FEN "5rk1/1pR3p1/p3p3/4PnB1/q2p4/3P3Q/1P2N1PP/6K1 b - - 0 27"]1. a4 {a4d1 g1f2 d1f1 f2f1 f5e3 f1e1 f8f1 e1d2 f1d1 (0-1)}  *
L9uQc,8/p1p2Q1p/3q2pk/1p4N1/5n2/7P/PP3PP1/6K1 w - - 5 36,h3h4 f4e2 g1h1 d6d1 h1h2 d1g1 h2h3 g1h1 h3g4 h1g2,1629,75,93,1357,deflection endgame mate mateIn5 veryLong,https://lichess.org/HfFYMC3v#71,,8/p1p2Q1p/3q2pk/1p4N1/5n1P/8/PP3PP1/6K1 b - - 5 36,f4e2 g1h1 d6d1 h1h2 d1g1 h2h3 g1h1 h3g4 h1g2,[Event "Mate in 5\\https://lichess.org/HfFYMC3v#71"][FEN "8/p1p2Q1p/3q2pk/1p4N1/5n1P/8/PP3PP1/6K1 b - - 5 36"]1. f4 {f4e2 g1h1 d6d1 h1h2 d1g1 h2h3 g1h1 h3g4 h1g2 (0-1)}  *
LA1XO,7R/1kp1Q3/p2r4/1p1P4/1n6/4P1P1/1PP2PP1/q1KR4 w - - 1 28,c1d2 d6d5 d2c3 b4a2 c3b3 a2c1 d1c1 a1a4 b3c3 a4c4,2383,81,92,7003,clearance endgame mate mateIn5 sacrifice veryLong,https://lichess.org/5Qx3y4P5#55,,7R/1kp1Q3/p2r4/1p1P4/1n6/4P1P1/1PPK1PP1/q2R4 b - - 1 28,d6d5 d2c3 b4a2 c3b3 a2c1 d1c1 a1a4 b3c3 a4c4,[Event "Mate in 5\\https://lichess.org/5Qx3y4P5#55"][FEN "7R/1kp1Q3/p2r4/1p1P4/1n6/4P1P1/1PPK1PP1/q2R4 b - - 1 28"]1. d6 {d6d5 d2c3 b4a2 c3b3 a2c1 d1c1 a1a4 b3c3 a4c4 (0-1)}  *
LAnlT,1k5r/1bb2pp1/p3p3/2N5/1P1N2p1/1B1P4/1PPQ1PPq/R3R1K1 w - - 1 23,g1f1 h2g2 f1e2 b7f3 e2e3 c7f4 e3f4 g2h2 f4e3 h2h6,2736,93,91,2518,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/XNGomKlR#45,,1k5r/1bb2pp1/p3p3/2N5/1P1N2p1/1B1P4/1PPQ1PPq/R3R3 b - - 1 23,h2g2 f1e2 b7f3 e2e3 c7f4 e3f4 g2h2 f4e3 h2h6,[Event "Mate in 5\\https://lichess.org/XNGomKlR#45"][FEN "1k5r/1bb2pp1/p3p3/2N5/1P1N2p1/1B1P4/1PPQ1PPq/R3R3 b - - 1 23"]1. h2 {h2g2 f1e2 b7f3 e2e3 c7f4 e3f4 g2h2 f4e3 h2h6 (0-1)}  *
LBGuP,8/p7/N2k4/2p5/KnP5/1P6/P3r1r1/1Q6 w - - 6 46,b1f5 e2a2 a4b5 a2a5 b5a5 b4c6 a5a4 g2a2 a4b5 c6d4,2446,88,90,1657,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/oWQSL4xE#91,,8/p7/N2k4/2p2Q2/KnP5/1P6/P3r1r1/8 b - - 6 46,e2a2 a4b5 a2a5 b5a5 b4c6 a5a4 g2a2 a4b5 c6d4,[Event "Mate in 5\\https://lichess.org/oWQSL4xE#91"][FEN "8/p7/N2k4/2p2Q2/KnP5/1P6/P3r1r1/8 b - - 6 46"]1. e2 {e2a2 a4b5 a2a5 b5a5 b4c6 a5a4 g2a2 a4b5 c6d4 (0-1)}  *
LBMvu,r1b2rk1/ppp2pp1/4pn2/6N1/3q4/P2B4/2Q2PPP/R2R2K1 b - - 1 16,d4e5 d3h7 g8h8 g5f7 f8f7 d1d8 f6e8 d8e8 f7f8 e8f8,1267,79,92,1793,deflection kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/GWeQ2j3G/black#32,Queens_Gambit_Declined Queens_Gambit_Declined_Queens_Knight_Variation,r1b2rk1/ppp2pp1/4pn2/4q1N1/8/P2B4/2Q2PPP/R2R2K1 w - - 1 16,d3h7 g8h8 g5f7 f8f7 d1d8 f6e8 d8e8 f7f8 e8f8,[Event "Mate in 5\\https://lichess.org/GWeQ2j3G/black#32"][FEN "r1b2rk1/ppp2pp1/4pn2/4q1N1/8/P2B4/2Q2PPP/R2R2K1 w - - 1 16"]1. d3 {d3h7 g8h8 g5f7 f8f7 d1d8 f6e8 d8e8 f7f8 e8f8 (1-0)} *
LC52Z,1kr3r1/5p1p/Q3bp2/3pq3/8/2N1P3/PP3PPP/2R2RK1 w - - 3 19,c3b5 g8g2 g1g2 e6h3 g2h1 e5e4 f2f3 e4f3 f1f3 c8c1 f3f1 c1f1,2466,95,90,1747,attraction deflection kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/lmkKWIi2#37,Queens_Gambit_Declined Queens_Gambit_Declined_Exchange_Variation,1kr3r1/5p1p/Q3bp2/1N1pq3/8/4P3/PP3PPP/2R2RK1 b - - 3 19,g8g2 g1g2 e6h3 g2h1 e5e4 f2f3 e4f3 f1f3 c8c1 f3f1 c1f1,[Event "Mate in 5\\https://lichess.org/lmkKWIi2#37"][FEN "1kr3r1/5p1p/Q3bp2/1N1pq3/8/4P3/PP3PPP/2R2RK1 b - - 3 19"]1. g8 {g8g2 g1g2 e6h3 g2h1 e5e4 f2f3 e4f3 f1f3 c8c1 f3f1 c1f1 (0-1)}  *
LCJml,5rk1/pp4pp/4p3/1b1pN3/3P4/qP5Q/P5PP/R5K1 b - - 2 26,a3b2 h3e6 g8h8 e5f7 f8f7 e6c8 b5e8 c8e8 f7f8 e8f8,2028,336,-35,3,endgame fork mate mateIn5 sacrifice veryLong,https://lichess.org/BJAoNDOE/black#52,,5rk1/pp4pp/4p3/1b1pN3/3P4/1P5Q/Pq4PP/R5K1 w - - 2 26,h3e6 g8h8 e5f7 f8f7 e6c8 b5e8 c8e8 f7f8 e8f8,[Event "Mate in 5\\https://lichess.org/BJAoNDOE/black#52"][FEN "5rk1/pp4pp/4p3/1b1pN3/3P4/1P5Q/Pq4PP/R5K1 w - - 2 26"]1. h3 {h3e6 g8h8 e5f7 f8f7 e6c8 b5e8 c8e8 f7f8 e8f8 (1-0)} *
LCsFO,rn1qk3/pp3pp1/2p1b3/3p4/2PPp1p1/2N1P3/PP1NB1P1/R1BQ1RKr w q - 2 13,g1h1 d8h4 h1g1 g4g3 d2f3 e4f3 f1f3 h4h2 g1f1 h2h1,1448,80,95,19868,kingsideAttack mate mateIn5 opening veryLong,https://lichess.org/FPVd0KDq#25,Englund_Gambit_Declined Englund_Gambit_Declined_Reversed_Krebs,rn1qk3/pp3pp1/2p1b3/3p4/2PPp1p1/2N1P3/PP1NB1P1/R1BQ1R1r b q - 2 13,d8h4 h1g1 g4g3 d2f3 e4f3 f1f3 h4h2 g1f1 h2h1,[Event "Mate in 5\\https://lichess.org/FPVd0KDq#25"][FEN "rn1qk3/pp3pp1/2p1b3/3p4/2PPp1p1/2N1P3/PP1NB1P1/R1BQ1R1r b q - 2 13"]1. d8 {d8h4 h1g1 g4g3 d2f3 e4f3 f1f3 h4h2 g1f1 h2h1 (0-1)}  *
LDeL4,8/pp1k1N1b/4p3/3pP1Q1/3P4/bP3P1P/P5PK/4q3 b - - 2 35,a3c1 g5d8 d7c6 d8d6 c6b5 a2a4 b5a5 d6c5 b7b5 c5b5,1986,77,96,2630,endgame mate mateIn5 veryLong,https://lichess.org/VFMINfqP/black#70,,8/pp1k1N1b/4p3/3pP1Q1/3P4/1P3P1P/P5PK/2b1q3 w - - 2 35,g5d8 d7c6 d8d6 c6b5 a2a4 b5a5 d6c5 b7b5 c5b5,[Event "Mate in 5\\https://lichess.org/VFMINfqP/black#70"][FEN "8/pp1k1N1b/4p3/3pP1Q1/3P4/1P3P1P/P5PK/2b1q3 w - - 2 35"]1. g5 {g5d8 d7c6 d8d6 c6b5 a2a4 b5a5 d6c5 b7b5 c5b5 (1-0)} *
LDyIe,8/pq4kp/3Q1pp1/2pP4/2P2P2/7P/r5P1/4R1K1 b - - 1 30,b7b2 d6e7 g7h6 e7f8 h6h5 g2g4 h5h4 f8h6 h4g3 e1e3,1802,75,94,1315,endgame mate mateIn5 veryLong,https://lichess.org/t6jkFDGw/black#60,,8/p5kp/3Q1pp1/2pP4/2P2P2/7P/rq4P1/4R1K1 w - - 1 30,d6e7 g7h6 e7f8 h6h5 g2g4 h5h4 f8h6 h4g3 e1e3,[Event "Mate in 5\\https://lichess.org/t6jkFDGw/black#60"][FEN "8/p5kp/3Q1pp1/2pP4/2P2P2/7P/rq4P1/4R1K1 w - - 1 30"]1. d6 {d6e7 g7h6 e7f8 h6h5 g2g4 h5h4 f8h6 h4g3 e1e3 (1-0)} *
