PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,NewFEN,NewMoves,PGNText
07YxS,r6k/p1p2Qpp/1p1b4/4p1B1/q3b2P/2P5/1P4P1/2KR1R2 w - - 8 25,d1d6 a4c2,1340,74,91,929,master mate mateIn1 middlegame oneMove,https://lichess.org/2jaoIR0q#49,,r6k/p1p2Qpp/1p1R4/4p1B1/q3b2P/2P5/1P4P1/2K2R2 b - - 8 25,a4c2,[Event "Mate in 1\\https://lichess.org/2jaoIR0q#49"][FEN "r6k/p1p2Qpp/1p1R4/4p1B1/q3b2P/2P5/1P4P1/2K2R2 b - - 8 25"]1. a4 {a4c2 (0-1)}  *
07ZNy,r4rk1/ppp2ppp/2p2q2/2b1p3/4P3/2NP1K2/PPP2P2/R1BQ2R1 w - - 1 15,f3e2 f6f2,689,82,55,101,mate mateIn1 middlegame oneMove,https://lichess.org/XSxYj8qZ#29,Ruy_Lopez Ruy_Lopez_Berlin_Defense,r4rk1/ppp2ppp/2p2q2/2b1p3/4P3/2NP4/PPP1KP2/R1BQ2R1 b - - 1 15,f6f2,[Event "Mate in 1\\https://lichess.org/XSxYj8qZ#29"][FEN "r4rk1/ppp2ppp/2p2q2/2b1p3/4P3/2NP4/PPP1KP2/R1BQ2R1 b - - 1 15"]1. f6 {f6f2 (0-1)}  *
07ZOz,8/pR3kp1/3p1rb1/p1p2p2/4p2Q/2P4B/7K/q1B5 b - - 7 47,f7e6 h4e4,1633,129,84,87,master mate mateIn1 middlegame oneMove pin,https://lichess.org/cu90M7Mz/black#94,,8/pR4p1/3pkrb1/p1p2p2/4p2Q/2P4B/7K/q1B5 w - - 7 47,h4e4,[Event "Mate in 1\\https://lichess.org/cu90M7Mz/black#94"][FEN "8/pR4p1/3pkrb1/p1p2p2/4p2Q/2P4B/7K/q1B5 w - - 7 47"]1. h4 {h4e4 (1-0)} *
07ZwS,1nkr3r/1ppn1pp1/p2p3p/3N4/P3PP1b/3BB1PP/1PP5/2KR3R b - - 0 18,h4g3 d5e7,943,83,85,119,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/ELkBZP0D/black#36,Vienna_Game Vienna_Game_Other_variations,1nkr3r/1ppn1pp1/p2p3p/3N4/P3PP2/3BB1bP/1PP5/2KR3R w - - 0 18,d5e7,[Event "Mate in 1\\https://lichess.org/ELkBZP0D/black#36"][FEN "1nkr3r/1ppn1pp1/p2p3p/3N4/P3PP2/3BB1bP/1PP5/2KR3R w - - 0 18"]1. d5 {d5e7 (1-0)} *
07aEc,r1b1k2r/4Nppp/pq6/1p2p3/1Pp1P1n1/PBN5/2PB1PPP/1R1QK2R w Kkq - 1 15,e7d5 b6f2,867,99,60,31,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/l0vLVtQf#29,Bishops_Opening Bishops_Opening_Vienna_Hybrid,r1b1k2r/5ppp/pq6/1p1Np3/1Pp1P1n1/PBN5/2PB1PPP/1R1QK2R b Kkq - 1 15,b6f2,[Event "Mate in 1\\https://lichess.org/l0vLVtQf#29"][FEN "r1b1k2r/5ppp/pq6/1p1Np3/1Pp1P1n1/PBN5/2PB1PPP/1R1QK2R b Kkq - 1 15"]1. b6 {b6f2 (0-1)}  *
07aRG,r3k2r/ppp1bppp/2q5/3n4/3P4/2N5/PP2QPPP/R1B1R1K1 b kq - 5 14,d5c3 e2e7,418,90,100,329,mate mateIn1 middlegame oneMove,https://lichess.org/nTC2oKnA/black#28,Ponziani_Opening Ponziani_Opening_Jaenisch_Counterattack,r3k2r/ppp1bppp/2q5/8/3P4/2n5/PP2QPPP/R1B1R1K1 w kq - 5 14,e2e7,[Event "Mate in 1\\https://lichess.org/nTC2oKnA/black#28"][FEN "r3k2r/ppp1bppp/2q5/8/3P4/2n5/PP2QPPP/R1B1R1K1 w kq - 5 14"]1. e2 {e2e7 (1-0)} *
07acA,7Q/3kn3/3p4/5p1P/4p3/1P1q4/P1p2P2/K1R5 w - - 0 43,h8c3 d3c3,418,94,97,711,endgame hangingPiece master mate mateIn1 oneMove,https://lichess.org/FYpnGUEg#85,,8/3kn3/3p4/5p1P/4p3/1PQq4/P1p2P2/K1R5 b - - 0 43,d3c3,[Event "Mate in 1\\https://lichess.org/FYpnGUEg#85"][FEN "8/3kn3/3p4/5p1P/4p3/1PQq4/P1p2P2/K1R5 b - - 0 43"]1. d3 {d3c3 (0-1)}  *
07bUX,r2qkb1r/p2bpp1p/2pp2p1/8/3NP3/2N1PQ2/PPP3PP/R4RK1 b kq - 0 11,f8g7 f3f7,494,87,100,148,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/h7ZCawPD/black#22,Sicilian_Defense Sicilian_Defense_Other_variations,r2qk2r/p2bppbp/2pp2p1/8/3NP3/2N1PQ2/PPP3PP/R4RK1 w kq - 0 11,f3f7,[Event "Mate in 1\\https://lichess.org/h7ZCawPD/black#22"][FEN "r2qk2r/p2bppbp/2pp2p1/8/3NP3/2N1PQ2/PPP3PP/R4RK1 w kq - 0 11"]1. f3 {f3f7 (1-0)} *
07bVG,4r1k1/p2n1ppp/8/2p5/8/2b3B1/PPP2PPP/3R2K1 w - - 0 23,d1d7 e8e1,595,104,70,176,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/QtCUUbu2#45,,4r1k1/p2R1ppp/8/2p5/8/2b3B1/PPP2PPP/6K1 b - - 0 23,e8e1,[Event "Mate in 1\\https://lichess.org/QtCUUbu2#45"][FEN "4r1k1/p2R1ppp/8/2p5/8/2b3B1/PPP2PPP/6K1 b - - 0 23"]1. e8 {e8e1 (0-1)}  *
07cbK,r4rk1/p4Np1/7p/1ppN4/3bP2q/3P3b/PPP3P1/R2Q1R1K w - - 1 20,f1f4 h3g4,1701,90,49,284,discoveredAttack mate mateIn1 middlegame oneMove,https://lichess.org/EYLnZpV9#39,,r4rk1/p4Np1/7p/1ppN4/3bPR1q/3P3b/PPP3P1/R2Q3K b - - 1 20,h3g4,[Event "Mate in 1\\https://lichess.org/EYLnZpV9#39"][FEN "r4rk1/p4Np1/7p/1ppN4/3bPR1q/3P3b/PPP3P1/R2Q3K b - - 1 20"]1. h3 {h3g4 (0-1)}  *
07cjT,5rk1/7n/2p1p3/1q2Pp1p/3P1PpP/R3N1P1/1rQ5/3RK3 w - - 0 29,c2c5 b5e2,955,84,93,268,mate mateIn1 middlegame oneMove,https://lichess.org/ChDma0u7#57,,5rk1/7n/2p1p3/1qQ1Pp1p/3P1PpP/R3N1P1/1r6/3RK3 b - - 0 29,b5e2,[Event "Mate in 1\\https://lichess.org/ChDma0u7#57"][FEN "5rk1/7n/2p1p3/1qQ1Pp1p/3P1PpP/R3N1P1/1r6/3RK3 b - - 0 29"]1. b5 {b5e2 (0-1)}  *
07dVY,r2q1rk1/ppp2pbp/3p1np1/3Np3/2B1PP1Q/3P3R/PPn3PP/R1B3K1 b - - 1 12,f6d5 h4h7,1385,99,80,40,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/jszYN40M/black#24,Pirc_Defense Pirc_Defense_Other_variations,r2q1rk1/ppp2pbp/3p2p1/3np3/2B1PP1Q/3P3R/PPn3PP/R1B3K1 w - - 1 12,h4h7,[Event "Mate in 1\\https://lichess.org/jszYN40M/black#24"][FEN "r2q1rk1/ppp2pbp/3p2p1/3np3/2B1PP1Q/3P3R/PPn3PP/R1B3K1 w - - 1 12"]1. h4 {h4h7 (1-0)} *
07eS5,6k1/5pp1/7p/2P5/4P3/2R2P2/3r3r/2R2K2 w - - 1 43,c5c6 h2h1,1234,78,90,1145,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/t5O0Csa0#85,,6k1/5pp1/2P4p/8/4P3/2R2P2/3r3r/2R2K2 b - - 1 43,h2h1,[Event "Mate in 1\\https://lichess.org/t5O0Csa0#85"][FEN "6k1/5pp1/2P4p/8/4P3/2R2P2/3r3r/2R2K2 b - - 1 43"]1. h2 {h2h1 (0-1)}  *
07eYQ,1r3rk1/3bppbp/3p2p1/q2B4/1p1BP2P/5P2/1PPQ2P1/2KR3R w - - 1 18,d4g7 a5a1,471,92,100,736,mate mateIn1 middlegame oneMove,https://lichess.org/bB0PI2yV#35,Sicilian_Defense Sicilian_Defense_Dragon_Variation,1r3rk1/3bppBp/3p2p1/q2B4/1p2P2P/5P2/1PPQ2P1/2KR3R b - - 1 18,a5a1,[Event "Mate in 1\\https://lichess.org/bB0PI2yV#35"][FEN "1r3rk1/3bppBp/3p2p1/q2B4/1p2P2P/5P2/1PPQ2P1/2KR3R b - - 1 18"]1. a5 {a5a1 (0-1)}  *
07fQC,6k1/ppp2r1p/2n3p1/3p2N1/3P3P/2P5/P4PP1/4R1K1 b - - 2 24,f7g7 e1e8,537,98,92,475,endgame master mate mateIn1 oneMove,https://lichess.org/vkhrRz8z/black#48,,6k1/ppp4p/2n3p1/3p2N1/3P3P/2P5/P4PP1/4R1K1 w - - 2 24,e1e8,[Event "Mate in 1\\https://lichess.org/vkhrRz8z/black#48"][FEN "6k1/ppp4p/2n3p1/3p2N1/3P3P/2P5/P4PP1/4R1K1 w - - 2 24"]1. e1 {e1e8 (1-0)} *
07feZ,r6r/pp3kpp/2p5/2q3P1/3p1pQP/3Pb2B/PPP5/1K1R3R b - - 1 22,h8f8 g4e6,1472,80,77,79,mate mateIn1 middlegame oneMove,https://lichess.org/IleP8EU1/black#44,,r7/pp3kpp/2p5/2q3P1/3p1pQP/3Pb2B/PPP5/1K1R3R w - - 1 22,g4e6,[Event "Mate in 1\\https://lichess.org/IleP8EU1/black#44"][FEN "r7/pp3kpp/2p5/2q3P1/3p1pQP/3Pb2B/PPP5/1K1R3R w - - 1 22"]1. g4 {g4e6 (1-0)} *
07fhF,1k2r2r/2p2p2/1p6/pP1p1Qp1/P1nP4/2P5/5PP1/1R2RKN1 w - - 1 32,f5d5 c4d2,937,76,98,850,mate mateIn1 middlegame oneMove,https://lichess.org/944BgWcr#63,,1k2r2r/2p2p2/1p6/pP1p2p1/P1nP4/2P5/5PP1/1R2RKN1 b - - 1 32,c4d2,[Event "Mate in 1\\https://lichess.org/944BgWcr#63"][FEN "1k2r2r/2p2p2/1p6/pP1p2p1/P1nP4/2P5/5PP1/1R2RKN1 b - - 1 32"]1. c4 {c4d2 (0-1)}  *
07frc,r2q2rk/pppnb3/2n1pp1B/3pP2Q/3P4/2P4P/PP3PP1/RN2K2R b KQ - 4 15,f6e5 h6f8,1634,89,100,107,discoveredAttack mate mateIn1 oneMove opening,https://lichess.org/sUmgnuAh/black#30,Zukertort_Opening Zukertort_Opening_Tennison_Gambit,r2q2rk/pppnb3/2n1p2B/3pp2Q/3P4/2P4P/PP3PP1/RN2K2R w KQ - 4 15,h6f8,[Event "Mate in 1\\https://lichess.org/sUmgnuAh/black#30"][FEN "r2q2rk/pppnb3/2n1p2B/3pp2Q/3P4/2P4P/PP3PP1/RN2K2R w KQ - 4 15"]1. h6 {h6f8 (1-0)} *
07fuD,1rQ1kb1r/p2npppp/8/6n1/3P4/8/PPR3PP/4KBNR b Kk - 1 13,b8c8 c2c8,399,112,78,170,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/Pt1zs0uD/black#26,Blackmar-Diemer_Gambit_Declined Blackmar-Diemer_Gambit_Declined_Vienna_Defense,2Q1kb1r/p2npppp/8/6n1/3P4/8/PPR3PP/4KBNR w Kk - 1 13,c2c8,[Event "Mate in 1\\https://lichess.org/Pt1zs0uD/black#26"][FEN "2Q1kb1r/p2npppp/8/6n1/3P4/8/PPR3PP/4KBNR w Kk - 1 13"]1. c2 {c2c8 (1-0)} *
07g7c,rnbq1rk1/pp3ppp/2p1pb2/3p4/2PP4/2N1PNP1/PPQ1BPP1/R3K2R b KQ - 2 10,a7a5 c2h7,1232,77,83,505,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/bA89OgU1/black#20,Queens_Gambit_Declined Queens_Gambit_Declined_Harrwitz_Attack,rnbq1rk1/1p3ppp/2p1pb2/p2p4/2PP4/2N1PNP1/PPQ1BPP1/R3K2R w KQ - 2 10,c2h7,[Event "Mate in 1\\https://lichess.org/bA89OgU1/black#20"][FEN "rnbq1rk1/1p3ppp/2p1pb2/p2p4/2PP4/2N1PNP1/PPQ1BPP1/R3K2R w KQ - 2 10"]1. c2 {c2h7 (1-0)} *
07gGe,r4rk1/ppb2ppp/3qpn2/3p2B1/3P4/1NP4P/PP3PP1/R2Q1RK1 w - - 3 15,g5f6 d6h2,478,91,93,180,mate mateIn1 middlegame oneMove,https://lichess.org/bb7YawJ7#29,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,r4rk1/ppb2ppp/3qpB2/3p4/3P4/1NP4P/PP3PP1/R2Q1RK1 b - - 3 15,d6h2,[Event "Mate in 1\\https://lichess.org/bb7YawJ7#29"][FEN "r4rk1/ppb2ppp/3qpB2/3p4/3P4/1NP4P/PP3PP1/R2Q1RK1 b - - 3 15"]1. d6 {d6h2 (0-1)}  *
07gpE,4R3/pp3p1k/6p1/2pP3p/6n1/3B1P2/PPPqN1PP/6KR w - - 7 24,f3g4 d2e1,1348,77,85,152,endgame mate mateIn1 oneMove,https://lichess.org/FcK6LWTg#47,,4R3/pp3p1k/6p1/2pP3p/6P1/3B4/PPPqN1PP/6KR b - - 7 24,d2e1,[Event "Mate in 1\\https://lichess.org/FcK6LWTg#47"][FEN "4R3/pp3p1k/6p1/2pP3p/6P1/3B4/PPPqN1PP/6KR b - - 7 24"]1. d2 {d2e1 (0-1)}  *
07guY,r2qkb1r/pp1np2p/2pppn2/6pB/4P3/2NP4/PPP2PPP/R1BQK2R b KQkq - 1 8,f6h5 d1h5,633,105,95,47,mate mateIn1 oneMove opening,https://lichess.org/bpgixvZ0/black#16,Pirc_Defense Pirc_Defense_Other_variations,r2qkb1r/pp1np2p/2ppp3/6pn/4P3/2NP4/PPP2PPP/R1BQK2R w KQkq - 1 8,d1h5,[Event "Mate in 1\\https://lichess.org/bpgixvZ0/black#16"][FEN "r2qkb1r/pp1np2p/2ppp3/6pn/4P3/2NP4/PPP2PPP/R1BQK2R w KQkq - 1 8"]1. d1 {d1h5 (1-0)} *
07h6q,6k1/1p3p1p/1P4pB/p7/P5P1/2n2PK1/1qp5/4R3 b - - 4 47,c2c1q e1e8,643,80,99,740,endgame mate mateIn1 oneMove,https://lichess.org/MGEP6nug/black#94,,6k1/1p3p1p/1P4pB/p7/P5P1/2n2PK1/1q6/2p1R3 w - - 4 47,e1e8,[Event "Mate in 1\\https://lichess.org/MGEP6nug/black#94"][FEN "6k1/1p3p1p/1P4pB/p7/P5P1/2n2PK1/1q6/2p1R3 w - - 4 47"]1. e1 {e1e8 (1-0)} *
07hGN,r4rk1/1p3ppp/4pn2/b2qN3/P4P2/6Pb/3NBP1P/2RQ1RK1 w - - 2 19,d2c4 d5g2,772,83,93,79,mate mateIn1 middlegame oneMove,https://lichess.org/WhS8VtRW#37,,r4rk1/1p3ppp/4pn2/b2qN3/P1N2P2/6Pb/4BP1P/2RQ1RK1 b - - 2 19,d5g2,[Event "Mate in 1\\https://lichess.org/WhS8VtRW#37"][FEN "r4rk1/1p3ppp/4pn2/b2qN3/P1N2P2/6Pb/4BP1P/2RQ1RK1 b - - 2 19"]1. d5 {d5g2 (0-1)}  *
07i8C,1k1r1b1r/ppp1p1pp/5p2/8/2PnQ1P1/5N1P/Pq1P1P2/RR4K1 b - - 5 17,b2c2 e4b7,960,77,98,430,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/ivPTscVU/black#34,Scandinavian_Defense Scandinavian_Defense_Modern_Variation,1k1r1b1r/ppp1p1pp/5p2/8/2PnQ1P1/5N1P/P2P1P2/RR4K1 w - - 5 17,e4b7,[Event "Mate in 1\\https://lichess.org/ivPTscVU/black#34"][FEN "1k1r1b1r/ppp1p1pp/5p2/8/2PnQ1P1/5N1P/P2P1P2/RR4K1 w - - 5 17"]1. e4 {e4b7 (1-0)} *
07jsZ,r1bqkb1r/pppp2pp/5n2/3Pnp2/2P1p3/2N1P3/PP1B1PPP/R2QKBNR w KQkq - 3 7,g1e2 e5d3,1092,89,55,172,mate mateIn1 oneMove opening smotheredMate,https://lichess.org/D28PjRxs#13,,r1bqkb1r/pppp2pp/5n2/3Pnp2/2P1p3/2N1P3/PP1BNPPP/R2QKB1R b KQkq - 3 7,e5d3,[Event "Mate in 1\\https://lichess.org/D28PjRxs#13"][FEN "r1bqkb1r/pppp2pp/5n2/3Pnp2/2P1p3/2N1P3/PP1BNPPP/R2QKB1R b KQkq - 3 7"]1. e5 {e5d3 (0-1)}  *
07jwN,r4r1k/1p5Q/6R1/p2pP3/3P4/Pqp1B3/1P3P2/2K3R1 b - - 0 32,h8h7 g6h6,1306,76,82,308,endgame mate mateIn1 oneMove,https://lichess.org/Azmf5Rmi/black#64,,r4r2/1p5k/6R1/p2pP3/3P4/Pqp1B3/1P3P2/2K3R1 w - - 0 32,g6h6,[Event "Mate in 1\\https://lichess.org/Azmf5Rmi/black#64"][FEN "r4r2/1p5k/6R1/p2pP3/3P4/Pqp1B3/1P3P2/2K3R1 w - - 0 32"]1. g6 {g6h6 (1-0)} *
07kKK,1R6/pp2kp2/P7/3bK3/1r1pp3/8/8/2R5 b - - 1 44,b4b5 c1c7,1168,80,86,224,endgame master mate mateIn1 oneMove,https://lichess.org/YdrGgZ5e/black#88,,1R6/pp2kp2/P7/1r1bK3/3pp3/8/8/2R5 w - - 1 44,c1c7,[Event "Mate in 1\\https://lichess.org/YdrGgZ5e/black#88"][FEN "1R6/pp2kp2/P7/1r1bK3/3pp3/8/8/2R5 w - - 1 44"]1. c1 {c1c7 (1-0)} *
07kKy,r4r2/p3p2k/2p1B1p1/2p4p/2P1P3/1P5n/P5PP/2B1RRqK w - - 9 27,f1g1 h3f2,862,83,95,664,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/8auXrpKz#53,,r4r2/p3p2k/2p1B1p1/2p4p/2P1P3/1P5n/P5PP/2B1R1qK b - - 9 27,h3f2,[Event "Mate in 1\\https://lichess.org/8auXrpKz#53"][FEN "r4r2/p3p2k/2p1B1p1/2p4p/2P1P3/1P5n/P5PP/2B1R1qK b - - 9 27"]1. h3 {h3f2 (0-1)}  *
07lPB,1q5r/p5k1/Pp2Q3/5N2/1PP3p1/6b1/7r/R5K1 b - - 2 31,g7h7 e6f7,1408,76,88,4976,master mate mateIn1 middlegame oneMove,https://lichess.org/w5szPy2A/black#62,,1q5r/p7/Pp2Q3/5N2/1PP3p1/6b1/7r/R5K1 w - - 2 31,e6f7,[Event "Mate in 1\\https://lichess.org/w5szPy2A/black#62"][FEN "1q5r/p7/Pp2Q3/5N2/1PP3p1/6b1/7r/R5K1 w - - 2 31"]1. e6 {e6f7 (1-0)} *
07lZT,3N3k/6R1/6Kp/4pp2/4n3/8/3p4/8 b - - 0 57,d2d1q d8f7,1008,85,87,386,endgame master mate mateIn1 oneMove,https://lichess.org/ERMIS3mo/black#114,,3N3k/6R1/6Kp/4pp2/4n3/8/8/3p4 w - - 0 57,d8f7,[Event "Mate in 1\\https://lichess.org/ERMIS3mo/black#114"][FEN "3N3k/6R1/6Kp/4pp2/4n3/8/8/3p4 w - - 0 57"]1. d8 {d8f7 (1-0)} *
07mts,6k1/pbp2pp1/3p3p/2p5/2P3nB/1P5P/PQP3r1/4R1K1 w - - 0 24,g1f1 g4h2,1870,82,81,651,endgame mate mateIn1 oneMove,https://lichess.org/n8QKeH14#47,,6k1/pbp2pp1/3p3p/2p5/2P3nB/1P5P/PQP3r1/4R3 b - - 0 24,g4h2,[Event "Mate in 1\\https://lichess.org/n8QKeH14#47"][FEN "6k1/pbp2pp1/3p3p/2p5/2P3nB/1P5P/PQP3r1/4R3 b - - 0 24"]1. g4 {g4h2 (0-1)}  *
07nVz,1r4k1/pb3p1p/1p4p1/2p3q1/3p1P2/1PP1r2P/P1B1Q1P1/3R1RK1 w - - 0 22,e2e3 g5g2,1054,76,78,119,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/0lXIpJXG#43,,1r4k1/pb3p1p/1p4p1/2p3q1/3p1P2/1PP1Q2P/P1B3P1/3R1RK1 b - - 0 22,g5g2,[Event "Mate in 1\\https://lichess.org/0lXIpJXG#43"][FEN "1r4k1/pb3p1p/1p4p1/2p3q1/3p1P2/1PP1Q2P/P1B3P1/3R1RK1 b - - 0 22"]1. g5 {g5g2 (0-1)}  *
07ncY,r1bk1Q1r/pppp3p/8/3N4/2q1P3/8/PPP3PP/R4RK1 b - - 0 17,h8f8 f1f8,978,83,75,73,mate mateIn1 middlegame oneMove,https://lichess.org/fygx0Cyt/black#34,Vienna_Game Vienna_Game_Vienna_Gambit,r1bk1Q2/pppp3p/8/3N4/2q1P3/8/PPP3PP/R4RK1 w - - 0 17,f1f8,[Event "Mate in 1\\https://lichess.org/fygx0Cyt/black#34"][FEN "r1bk1Q2/pppp3p/8/3N4/2q1P3/8/PPP3PP/R4RK1 w - - 0 17"]1. f1 {f1f8 (1-0)} *
07nst,6k1/pp5p/2rp2p1/4rbB1/8/8/PP1K1PPP/3R3R w - - 0 21,h1e1 c6c2,1373,75,93,2518,endgame mate mateIn1 oneMove,https://lichess.org/uWyQMWLN#41,,6k1/pp5p/2rp2p1/4rbB1/8/8/PP1K1PPP/3R4 b - - 0 21,c6c2,[Event "Mate in 1\\https://lichess.org/uWyQMWLN#41"][FEN "6k1/pp5p/2rp2p1/4rbB1/8/8/PP1K1PPP/3R4 b - - 0 21"]1. c6 {c6c2 (0-1)}  *
07oFZ,r1bqkb1r/ppp1p2p/1n3p2/1B1p1p2/3P4/4P3/PPPN1PPP/RN1QK2R b KQkq - 4 7,c8d7 d1h5,1080,77,100,70,mate mateIn1 oneMove opening,https://lichess.org/TMNPq2Rq/black#14,Dutch_Defense Dutch_Defense_Other_variations,r2qkb1r/pppbp2p/1n3p2/1B1p1p2/3P4/4P3/PPPN1PPP/RN1QK2R w KQkq - 4 7,d1h5,[Event "Mate in 1\\https://lichess.org/TMNPq2Rq/black#14"][FEN "r2qkb1r/pppbp2p/1n3p2/1B1p1p2/3P4/4P3/PPPN1PPP/RN1QK2R w KQkq - 4 7"]1. d1 {d1h5 (1-0)} *
07oh9,r3rk2/3bppbQ/p2p2pB/1pqN4/3Nn1P1/1P6/P1P5/1K4RR b - - 3 25,c5d4 h7h8,1781,78,81,236,master mate mateIn1 middlegame oneMove pin,https://lichess.org/KZ72Z6Zq/black#50,,r3rk2/3bppbQ/p2p2pB/1p1N4/3qn1P1/1P6/P1P5/1K4RR w - - 3 25,h7h8,[Event "Mate in 1\\https://lichess.org/KZ72Z6Zq/black#50"][FEN "r3rk2/3bppbQ/p2p2pB/1p1N4/3qn1P1/1P6/P1P5/1K4RR w - - 3 25"]1. h7 {h7h8 (1-0)} *
07oyn,8/8/5p1p/R3k3/4p1PK/4r3/8/8 b - - 7 64,e5f4 a5f5,614,84,99,698,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/vgTKRGGr/black#128,,8/8/5p1p/R7/4pkPK/4r3/8/8 w - - 7 64,a5f5,[Event "Mate in 1\\https://lichess.org/vgTKRGGr/black#128"][FEN "8/8/5p1p/R7/4pkPK/4r3/8/8 w - - 7 64"]1. a5 {a5f5 (1-0)} *
07p1C,1r2r1k1/5p1p/4b1p1/2p5/1n1b1N2/1P3PPq/P2BK2P/1BRQ3R w - - 9 23,f4h3 e6c4,1723,84,85,1395,doubleCheck master mate mateIn1 middlegame oneMove,https://lichess.org/d3PX1xhU#45,,1r2r1k1/5p1p/4b1p1/2p5/1n1b4/1P3PPN/P2BK2P/1BRQ3R b - - 9 23,e6c4,[Event "Mate in 1\\https://lichess.org/d3PX1xhU#45"][FEN "1r2r1k1/5p1p/4b1p1/2p5/1n1b4/1P3PPN/P2BK2P/1BRQ3R b - - 9 23"]1. e6 {e6c4 (0-1)}  *
07q2A,8/p4p1k/7p/R2NP3/5PP1/Pr4K1/1r5P/8 w - - 3 36,g3h4 b2h2,814,100,88,152,endgame mate mateIn1 oneMove,https://lichess.org/KGtvWv27#71,,8/p4p1k/7p/R2NP3/5PPK/Pr6/1r5P/8 b - - 3 36,b2h2,[Event "Mate in 1\\https://lichess.org/KGtvWv27#71"][FEN "8/p4p1k/7p/R2NP3/5PPK/Pr6/1r5P/8 b - - 3 36"]1. b2 {b2h2 (0-1)}  *
07qCp,2kr2nr/ppp3pp/2n2p2/8/1q6/PP2PbP1/2PN1PP1/R2QKB1R w KQ - 0 13,d1f3 b4d2,670,94,95,477,mate mateIn1 middlegame oneMove,https://lichess.org/at9zXnVA#25,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit,2kr2nr/ppp3pp/2n2p2/8/1q6/PP2PQP1/2PN1PP1/R3KB1R b KQ - 0 13,b4d2,[Event "Mate in 1\\https://lichess.org/at9zXnVA#25"][FEN "2kr2nr/ppp3pp/2n2p2/8/1q6/PP2PQP1/2PN1PP1/R3KB1R b KQ - 0 13"]1. b4 {b4d2 (0-1)}  *
07qIe,4rk2/ppp1rp1p/6p1/5Q2/3p4/P2P2R1/KPP5/6R1 b - - 0 25,g6f5 g3g8,399,112,92,528,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/SBePwdKa/black#50,,4rk2/ppp1rp1p/8/5p2/3p4/P2P2R1/KPP5/6R1 w - - 0 25,g3g8,[Event "Mate in 1\\https://lichess.org/SBePwdKa/black#50"][FEN "4rk2/ppp1rp1p/8/5p2/3p4/P2P2R1/KPP5/6R1 w - - 0 25"]1. g3 {g3g8 (1-0)} *
07qTK,r5rk/6p1/3R3R/pp4q1/3Q4/P6P/1P4PK/8 b - - 0 32,g5h6 d6h6,899,93,80,55,endgame mate mateIn1 oneMove pin,https://lichess.org/C54UsiQc/black#64,,r5rk/6p1/3R3q/pp6/3Q4/P6P/1P4PK/8 w - - 0 32,d6h6,[Event "Mate in 1\\https://lichess.org/C54UsiQc/black#64"][FEN "r5rk/6p1/3R3q/pp6/3Q4/P6P/1P4PK/8 w - - 0 32"]1. d6 {d6h6 (1-0)} *
07qu9,8/p1p5/3N2kp/8/P1PN1R2/1P2n1P1/6K1/3r4 w - - 4 36,g2h3 d1h1,690,81,76,195,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/GWbqEURm#71,,8/p1p5/3N2kp/8/P1PN1R2/1P2n1PK/8/3r4 b - - 4 36,d1h1,[Event "Mate in 1\\https://lichess.org/GWbqEURm#71"][FEN "8/p1p5/3N2kp/8/P1PN1R2/1P2n1PK/8/3r4 b - - 4 36"]1. d1 {d1h1 (0-1)}  *
07qwd,r1b5/1p3k1p/p5p1/2bP4/2Q2P2/6Pq/1P5P/RNB1rRK1 w - - 5 26,c4c5 e1f1,828,84,54,84,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/wHHpVuLP#51,,r1b5/1p3k1p/p5p1/2QP4/5P2/6Pq/1P5P/RNB1rRK1 b - - 5 26,e1f1,[Event "Mate in 1\\https://lichess.org/wHHpVuLP#51"][FEN "r1b5/1p3k1p/p5p1/2QP4/5P2/6Pq/1P5P/RNB1rRK1 b - - 5 26"]1. e1 {e1f1 (0-1)}  *
07rDL,2K5/r2P4/2k5/8/8/8/8/8 w - - 4 79,d7d8q a7a8,965,85,93,1914,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/bd8kcoqI#157,,2KP4/r7/2k5/8/8/8/8/8 b - - 4 79,a7a8,[Event "Mate in 1\\https://lichess.org/bd8kcoqI#157"][FEN "2KP4/r7/2k5/8/8/8/8/8 b - - 4 79"]1. a7 {a7a8 (0-1)}  *
