PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,NewFEN,NewMoves,PGNText
0BoNM,r4bk1/ppp3pp/1q6/8/4N3/5Q2/PPp3PP/5R1K b - - 1 21,b6b2 f3f7 g8h8 f7f8 a8f8 f1f8,1346,104,44,95,backRankMate deflection endgame long mate mateIn3,https://lichess.org/pSL2bS4Z/black#42,,r4bk1/ppp3pp/8/8/4N3/5Q2/Pqp3PP/5R1K w - - 1 21,f3f7 g8h8 f7f8 a8f8 f1f8,[Event "Mate in 3\\https://lichess.org/pSL2bS4Z/black#42"][FEN "r4bk1/ppp3pp/8/8/4N3/5Q2/Pqp3PP/5R1K w - - 1 21"]1. f3 {f3f7 g8h8 f7f8 a8f8 f1f8 (1-0)} *
0Bpwo,2r1rb2/pbqR1p1k/1p3p1p/2P1NN2/8/6Q1/PP3PPP/R5K1 b - - 1 24,c7e5 d7f7 h7h8 f7f8 e8f8 g3g7,1518,77,97,22119,fork long mate mateIn3 middlegame,https://lichess.org/NYojGdmm/black#48,,2r1rb2/pb1R1p1k/1p3p1p/2P1qN2/8/6Q1/PP3PPP/R5K1 w - - 1 24,d7f7 h7h8 f7f8 e8f8 g3g7,[Event "Mate in 3\\https://lichess.org/NYojGdmm/black#48"][FEN "2r1rb2/pb1R1p1k/1p3p1p/2P1qN2/8/6Q1/PP3PPP/R5K1 w - - 1 24"]1. d7 {d7f7 h7h8 f7f8 e8f8 g3g7 (1-0)} *
0Br35,2kr4/pR2nRpp/2p5/8/8/2Pr1B2/P4PPP/6K1 w - - 1 21,f7e7 d3d1 f3d1 d8d1 e7e1 d1e1,443,105,90,979,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/Y31cCmso#41,,2kr4/pR2n1pp/2p5/8/8/2Pr1B2/P4PPP/6K1 b - - 1 21,d3d1 f3d1 d8d1 e7e1 d1e1,[Event "Mate in 3\\https://lichess.org/Y31cCmso#41"][FEN "2kr4/pR2n1pp/2p5/8/8/2Pr1B2/P4PPP/6K1 b - - 1 21"]1. d3 {d3d1 f3d1 d8d1 e7e1 d1e1 (0-1)}  *
0Br4c,3Q4/6pk/4pp1p/pPq5/P1p5/6R1/5nPP/5R1K w - - 7 48,h1g1 f2h3 g1h1 c5g1 f1g1 h3f2,1332,91,64,368,doubleCheck endgame long mate mateIn3 sacrifice smotheredMate,https://lichess.org/umTrBtWn#95,,3Q4/6pk/4pp1p/pPq5/P1p5/6R1/5nPP/5R2 b - - 7 48,f2h3 g1h1 c5g1 f1g1 h3f2,[Event "Mate in 3\\https://lichess.org/umTrBtWn#95"][FEN "3Q4/6pk/4pp1p/pPq5/P1p5/6R1/5nPP/5R2 b - - 7 48"]1. f2 {f2h3 g1h1 c5g1 f1g1 h3f2 (0-1)}  *
0Brfx,r4r2/ppR2nbp/kn4p1/N2p2B1/PP6/2p5/5PPP/R5K1 b - - 0 24,c3c2 b4b5 a6a5 g5d2 g7c3 d2c3,1521,75,93,3513,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/gYWbdwew/black#48,,r4r2/ppR2nbp/kn4p1/N2p2B1/PP6/8/2p2PPP/R5K1 w - - 0 24,b4b5 a6a5 g5d2 g7c3 d2c3,[Event "Mate in 3\\https://lichess.org/gYWbdwew/black#48"][FEN "r4r2/ppR2nbp/kn4p1/N2p2B1/PP6/8/2p2PPP/R5K1 w - - 0 24"]1. b4 {b4b5 a6a5 g5d2 g7c3 d2c3 (1-0)} *
0Btl1,5r1k/2P3bp/pN4p1/8/Q1P1p3/5rPq/2R2P2/1R4K1 w - - 0 34,c7c8q f3g3 f2g3 g7d4 c2f2 d4f2,2099,76,95,9372,long mate mateIn3 middlegame sacrifice,https://lichess.org/ZjsKXCw9#67,,2P2r1k/6bp/pN4p1/8/Q1P1p3/5rPq/2R2P2/1R4K1 b - - 0 34,f3g3 f2g3 g7d4 c2f2 d4f2,[Event "Mate in 3\\https://lichess.org/ZjsKXCw9#67"][FEN "2P2r1k/6bp/pN4p1/8/Q1P1p3/5rPq/2R2P2/1R4K1 b - - 0 34"]1. f3 {f3g3 f2g3 g7d4 c2f2 d4f2 (0-1)}  *
0BzgA,4b3/4R2p/6pk/2BBNp1n/p2P1b2/7P/Pr6/6K1 w - - 4 32,e7e8 f4e3 g1f1 h5g3 f1e1 b2b1,1940,74,95,489,exposedKing long mate mateIn3 middlegame,https://lichess.org/yWvDyuwY#63,,4R3/7p/6pk/2BBNp1n/p2P1b2/7P/Pr6/6K1 b - - 4 32,f4e3 g1f1 h5g3 f1e1 b2b1,[Event "Mate in 3\\https://lichess.org/yWvDyuwY#63"][FEN "4R3/7p/6pk/2BBNp1n/p2P1b2/7P/Pr6/6K1 b - - 4 32"]1. f4 {f4e3 g1f1 h5g3 f1e1 b2b1 (0-1)}  *
0C0WL,4rr1k/p7/1p5P/2p2qb1/3p2N1/1P3NQ1/PBPP4/2K4R w - - 5 29,f3g5 f5f1 h1f1 f8f1 g3e1 f1e1,973,75,100,161,backRankMate long master mate mateIn3 middlegame sacrifice,https://lichess.org/85pg0xSr#57,,4rr1k/p7/1p5P/2p2qN1/3p2N1/1P4Q1/PBPP4/2K4R b - - 5 29,f5f1 h1f1 f8f1 g3e1 f1e1,[Event "Mate in 3\\https://lichess.org/85pg0xSr#57"][FEN "4rr1k/p7/1p5P/2p2qN1/3p2N1/1P4Q1/PBPP4/2K4R b - - 5 29"]1. f5 {f5f1 h1f1 f8f1 g3e1 f1e1 (0-1)}  *
0C1Ap,R7/8/8/P6p/5p1k/5p1P/r4P2/6K1 w - - 2 48,a8f8 h4h3 f8b8 a2a1 b8b1 a1b1,1704,75,86,266,endgame long mate mateIn3 rookEndgame,https://lichess.org/dwuBDpe9#95,,8/8/8/P6p/5p1k/5p1P/r4P2/6K1 b - - 2 48,h4h3 f8b8 a2a1 b8b1 a1b1,[Event "Mate in 3\\https://lichess.org/dwuBDpe9#95"][FEN "8/8/8/P6p/5p1k/5p1P/r4P2/6K1 b - - 2 48"]1. h4 {h4h3 f8b8 a2a1 b8b1 a1b1 (0-1)}  *
0C3qf,2r2rk1/pR3R1p/3P2p1/2P2nN1/1Pq5/P7/3Q2PP/6K1 w - - 1 35,f7h7 c4f1 g1f1 f5g3 f1e1 f8f1,2182,76,89,868,attraction doubleCheck long mate mateIn3 middlegame sacrifice,https://lichess.org/mhZQrmI7#69,,2r2rk1/pR5p/3P2p1/2P2nN1/1Pq5/P7/3Q2PP/6K1 b - - 1 35,c4f1 g1f1 f5g3 f1e1 f8f1,[Event "Mate in 3\\https://lichess.org/mhZQrmI7#69"][FEN "2r2rk1/pR5p/3P2p1/2P2nN1/1Pq5/P7/3Q2PP/6K1 b - - 1 35"]1. c4 {c4f1 g1f1 f5g3 f1e1 f8f1 (0-1)}  *
0C587,3rr1k1/Rpp2ppp/8/3qp3/1B6/2P4b/5QP1/5R1K b - - 3 23,e8e6 f2f7 g8h8 f7f8 d8f8 f1f8,1019,77,99,910,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/W5E7aW48/black#46,,3r2k1/Rpp2ppp/4r3/3qp3/1B6/2P4b/5QP1/5R1K w - - 3 23,f2f7 g8h8 f7f8 d8f8 f1f8,[Event "Mate in 3\\https://lichess.org/W5E7aW48/black#46"][FEN "3r2k1/Rpp2ppp/4r3/3qp3/1B6/2P4b/5QP1/5R1K w - - 3 23"]1. f2 {f2f7 g8h8 f7f8 d8f8 f1f8 (1-0)} *
0C5lo,2r5/k1r5/p1p1p2p/3qP1p1/1Q3pP1/7P/6PK/1R6 b - - 5 40,c6c5 b4b6 a7a8 b6a6 c7a7 a6c8,1089,80,94,189,deflection endgame long mate mateIn3,https://lichess.org/9HQJXwXs/black#80,,2r5/k1r5/p3p2p/2pqP1p1/1Q3pP1/7P/6PK/1R6 w - - 5 40,b4b6 a7a8 b6a6 c7a7 a6c8,[Event "Mate in 3\\https://lichess.org/9HQJXwXs/black#80"][FEN "2r5/k1r5/p3p2p/2pqP1p1/1Q3pP1/7P/6PK/1R6 w - - 5 40"]1. b4 {b4b6 a7a8 b6a6 c7a7 a6c8 (1-0)} *
0C5wP,r4r1k/1pp1n1p1/p2p1q1p/3QpN2/1P2P3/P1P3R1/5PPP/R5K1 w - - 5 22,f5e7 f6f2 g1h1 f2f1 a1f1 f8f1,1014,79,86,399,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/lqoXzyWa#43,,r4r1k/1pp1N1p1/p2p1q1p/3Qp3/1P2P3/P1P3R1/5PPP/R5K1 b - - 5 22,f6f2 g1h1 f2f1 a1f1 f8f1,[Event "Mate in 3\\https://lichess.org/lqoXzyWa#43"][FEN "r4r1k/1pp1N1p1/p2p1q1p/3Qp3/1P2P3/P1P3R1/5PPP/R5K1 b - - 5 22"]1. f6 {f6f2 g1h1 f2f1 a1f1 f8f1 (0-1)}  *
0C614,r7/3Q1pbp/3P2pn/8/5R2/6k1/1r4P1/R5K1 w - - 0 31,a1a8 b2b1 f4f1 g7d4 g1h1 b1f1,1388,76,80,231,deflection endgame long mate mateIn3,https://lichess.org/dUnTNKOZ#61,,R7/3Q1pbp/3P2pn/8/5R2/6k1/1r4P1/6K1 b - - 0 31,b2b1 f4f1 g7d4 g1h1 b1f1,[Event "Mate in 3\\https://lichess.org/dUnTNKOZ#61"][FEN "R7/3Q1pbp/3P2pn/8/5R2/6k1/1r4P1/6K1 b - - 0 31"]1. b2 {b2b1 f4f1 g7d4 g1h1 b1f1 (0-1)}  *
0C63j,2r5/R4p1p/3RpB2/1p6/8/4PN2/5PPP/1k4K1 w - - 3 36,d6d2 c8c1 d2d1 c1d1 f3e1 d1e1,711,95,71,48,backRankMate endgame long mate mateIn3,https://lichess.org/xIfr0dT1#71,,2r5/R4p1p/4pB2/1p6/8/4PN2/3R1PPP/1k4K1 b - - 3 36,c8c1 d2d1 c1d1 f3e1 d1e1,[Event "Mate in 3\\https://lichess.org/xIfr0dT1#71"][FEN "2r5/R4p1p/4pB2/1p6/8/4PN2/3R1PPP/1k4K1 b - - 3 36"]1. c8 {c8c1 d2d1 c1d1 f3e1 d1e1 (0-1)}  *
0C6eb,4n3/pp4k1/2p2qp1/P1P2p2/8/1B1P4/5PPP/4Q1K1 w - - 3 34,e1e8 f6a1 b3d1 a1d1 e8e1 d1e1,400,89,71,152,endgame long mate mateIn3,https://lichess.org/isW2eWiC#67,,4Q3/pp4k1/2p2qp1/P1P2p2/8/1B1P4/5PPP/6K1 b - - 3 34,f6a1 b3d1 a1d1 e8e1 d1e1,[Event "Mate in 3\\https://lichess.org/isW2eWiC#67"][FEN "4Q3/pp4k1/2p2qp1/P1P2p2/8/1B1P4/5PPP/6K1 b - - 3 34"]1. f6 {f6a1 b3d1 a1d1 e8e1 d1e1 (0-1)}  *
0C79A,8/1R2k1p1/6Pp/3pK2P/3Pp3/5p2/5r2/8 b - - 1 46,e7e8 e5d6 f2c2 b7b8 c2c8 b8c8,2178,74,94,9543,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/eyRa905P/black#92,,4k3/1R4p1/6Pp/3pK2P/3Pp3/5p2/5r2/8 w - - 1 46,e5d6 f2c2 b7b8 c2c8 b8c8,[Event "Mate in 3\\https://lichess.org/eyRa905P/black#92"][FEN "4k3/1R4p1/6Pp/3pK2P/3Pp3/5p2/5r2/8 w - - 1 46"]1. e5 {e5d6 f2c2 b7b8 c2c8 b8c8 (1-0)} *
0C9TM,2k4r/Rnp5/4N3/4Pp1p/6q1/5bP1/2R2P1P/5K2 b - - 2 38,h8h7 a7a8 c8d7 e6f8 d7e7 c2c7,2137,77,97,1468,deflection long mate mateIn3 middlegame,https://lichess.org/Ijm0QZxY/black#76,,2k5/Rnp4r/4N3/4Pp1p/6q1/5bP1/2R2P1P/5K2 w - - 2 38,a7a8 c8d7 e6f8 d7e7 c2c7,[Event "Mate in 3\\https://lichess.org/Ijm0QZxY/black#76"][FEN "2k5/Rnp4r/4N3/4Pp1p/6q1/5bP1/2R2P1P/5K2 w - - 2 38"]1. a7 {a7a8 c8d7 e6f8 d7e7 c2c7 (1-0)} *
0CBAB,2r2rk1/p4ppp/1p1Q3n/3R4/q3N3/5P2/PPP3PP/1K2R3 w - - 4 20,e1d1 a4c2 b1a1 c2c1 d1c1 c8c1,1186,78,100,143,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/a4KnGneA#39,,2r2rk1/p4ppp/1p1Q3n/3R4/q3N3/5P2/PPP3PP/1K6 b - - 4 20,a4c2 b1a1 c2c1 d1c1 c8c1,[Event "Mate in 3\\https://lichess.org/a4KnGneA#39"][FEN "2r2rk1/p4ppp/1p1Q3n/3R4/q3N3/5P2/PPP3PP/1K6 b - - 4 20"]1. a4 {a4c2 b1a1 c2c1 d1c1 c8c1 (0-1)}  *
0CBr6,3Q4/n7/pk1p4/3Pb3/1p6/q2B4/2P1K3/8 b - - 1 40,b6c5 d8c7 a7c6 c7c6 c5d4 c6c4,1245,75,100,388,endgame fork long mate mateIn3,https://lichess.org/wDTBCqd8/black#80,,3Q4/n7/p2p4/2kPb3/1p6/q2B4/2P1K3/8 w - - 1 40,d8c7 a7c6 c7c6 c5d4 c6c4,[Event "Mate in 3\\https://lichess.org/wDTBCqd8/black#80"][FEN "3Q4/n7/p2p4/2kPb3/1p6/q2B4/2P1K3/8 w - - 1 40"]1. d8 {d8c7 a7c6 c7c6 c5d4 c6c4 (1-0)} *
0CCDz,6k1/q4ppp/5n2/8/4r1P1/4R2P/4Q3/3R1K2 b - - 1 36,e4e3 d1d8 f6e8 d8e8 e3e8 e2e8,1041,77,83,258,endgame long mate mateIn3 xRayAttack,https://lichess.org/a6W6RkP5/black#72,,6k1/q4ppp/5n2/8/6P1/4r2P/4Q3/3R1K2 w - - 1 36,d1d8 f6e8 d8e8 e3e8 e2e8,[Event "Mate in 3\\https://lichess.org/a6W6RkP5/black#72"][FEN "6k1/q4ppp/5n2/8/6P1/4r2P/4Q3/3R1K2 w - - 1 36"]1. d1 {d1d8 f6e8 d8e8 e3e8 e2e8 (1-0)} *
0CDEO,2kr1bnr/ppp2p2/7p/n7/2P2p2/1PNB1R2/P2Q2PP/q1B4K b - - 1 16,f8b4 d3f5 d8d7 d2d7 c8b8 d7c8,1331,78,81,104,long mate mateIn3 middlegame queensideAttack,https://lichess.org/eTRqfxgU/black#32,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense,2kr2nr/ppp2p2/7p/n7/1bP2p2/1PNB1R2/P2Q2PP/q1B4K w - - 1 16,d3f5 d8d7 d2d7 c8b8 d7c8,[Event "Mate in 3\\https://lichess.org/eTRqfxgU/black#32"][FEN "2kr2nr/ppp2p2/7p/n7/1bP2p2/1PNB1R2/P2Q2PP/q1B4K w - - 1 16"]1. d3 {d3f5 d8d7 d2d7 c8b8 d7c8 (1-0)} *
0CEHZ,1r1r4/1p1n4/3k2Q1/7p/2P1B3/5P2/5q1P/1R5K b - - 1 31,d6c7 b1b7 b8b7 g6c6 c7b8 c6b7,1593,75,92,1337,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/qVPhBlbZ/black#62,,1r1r4/1pkn4/6Q1/7p/2P1B3/5P2/5q1P/1R5K w - - 1 31,b1b7 b8b7 g6c6 c7b8 c6b7,[Event "Mate in 3\\https://lichess.org/qVPhBlbZ/black#62"][FEN "1r1r4/1pkn4/6Q1/7p/2P1B3/5P2/5q1P/1R5K w - - 1 31"]1. b1 {b1b7 b8b7 g6c6 c7b8 c6b7 (1-0)} *
0CGCw,rnb3k1/ppp2rp1/3p1qNP/8/4P1n1/3P4/PPP1Qb1P/RNB2R1K b - - 3 13,g4e5 h6h7 g8h7 e2h5 h7g8 h5h8,1686,85,86,37,advancedPawn attraction kingsideAttack long mate mateIn3 opening,https://lichess.org/gU0bUOfZ/black#26,Russian_Game Russian_Game_Italian_Variation,rnb3k1/ppp2rp1/3p1qNP/4n3/4P3/3P4/PPP1Qb1P/RNB2R1K w - - 3 13,h6h7 g8h7 e2h5 h7g8 h5h8,[Event "Mate in 3\\https://lichess.org/gU0bUOfZ/black#26"][FEN "rnb3k1/ppp2rp1/3p1qNP/4n3/4P3/3P4/PPP1Qb1P/RNB2R1K w - - 3 13"]1. h6 {h6h7 g8h7 e2h5 h7g8 h5h8 (1-0)} *
0CGjf,1k1r2nr/ppp3b1/2n2p2/3q4/3N2Q1/1P2P1p1/PB1N1PP1/R4RK1 w - - 2 18,g4g7 h8h1 g1h1 d5h5 h1g1 h5h2,1562,76,94,9975,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/EECNLtXG#35,Englund_Gambit_Complex Englund_Gambit_Complex_Soller_Gambit_Deferred,1k1r2nr/ppp3Q1/2n2p2/3q4/3N4/1P2P1p1/PB1N1PP1/R4RK1 b - - 2 18,h8h1 g1h1 d5h5 h1g1 h5h2,[Event "Mate in 3\\https://lichess.org/EECNLtXG#35"][FEN "1k1r2nr/ppp3Q1/2n2p2/3q4/3N4/1P2P1p1/PB1N1PP1/R4RK1 b - - 2 18"]1. h8 {h8h1 g1h1 d5h5 h1g1 h5h2 (0-1)}  *
0CLw0,r1b1r2k/ppp2Rpp/8/8/6p1/1BBp4/PP4PP/7K b - - 1 27,e8g8 c3g7 g8g7 f7f8 g7g8 f8g8,1272,77,76,455,endgame long mate mateIn3 sacrifice,https://lichess.org/fSWGWSpW/black#54,,r1b4k/ppp2Rpp/8/8/6p1/1BBp4/PP4PP/7K w - - 1 27,c3g7 g8g7 f7f8 g7g8 f8g8,[Event "Mate in 3\\https://lichess.org/fSWGWSpW/black#54"][FEN "r1b4k/ppp2Rpp/8/8/6p1/1BBp4/PP4PP/7K w - - 1 27"]1. c3 {c3g7 g8g7 f7f8 g7g8 f8g8 (1-0)} *
0CR9K,2r2rk1/4bp1Q/pp4p1/3qB3/P2Pp3/6R1/1PP3PP/R6K b - - 0 29,g8h7 g3h3 e7h4 h3h4 h7g8 h4h8,910,89,79,152,long mate mateIn3 middlegame,https://lichess.org/OZmK57NH/black#58,,2r2r2/4bp1k/pp4p1/3qB3/P2Pp3/6R1/1PP3PP/R6K w - - 0 29,g3h3 e7h4 h3h4 h7g8 h4h8,[Event "Mate in 3\\https://lichess.org/OZmK57NH/black#58"][FEN "2r2r2/4bp1k/pp4p1/3qB3/P2Pp3/6R1/1PP3PP/R6K w - - 0 29"]1. g3 {g3h3 e7h4 h3h4 h7g8 h4h8 (1-0)} *
0CYah,2q2rk1/1p2p3/p2pb1pB/8/1n2P1P1/1Nr2P2/P1P4Q/1K1R3R w - - 0 23,h6d2 c3b3 a2b3 c8c2 b1a1 c2a2,1977,77,88,897,discoveredAttack long mate mateIn3 middlegame queensideAttack,https://lichess.org/WW5jMqt1#45,,2q2rk1/1p2p3/p2pb1p1/8/1n2P1P1/1Nr2P2/P1PB3Q/1K1R3R b - - 0 23,c3b3 a2b3 c8c2 b1a1 c2a2,[Event "Mate in 3\\https://lichess.org/WW5jMqt1#45"][FEN "2q2rk1/1p2p3/p2pb1p1/8/1n2P1P1/1Nr2P2/P1PB3Q/1K1R3R b - - 0 23"]1. c3 {c3b3 a2b3 c8c2 b1a1 c2a2 (0-1)}  *
0CYle,3r3r/1b2kppp/2q2b2/P4P2/1P6/3Q4/2P2PPP/3RR1K1 b - - 0 21,e7f8 d3d8 f6d8 d1d8 c6e8 e1e8,803,92,90,800,long mate mateIn3 middlegame,https://lichess.org/Kr3R3tZ5/black#42,,3r1k1r/1b3ppp/2q2b2/P4P2/1P6/3Q4/2P2PPP/3RR1K1 w - - 0 21,d3d8 f6d8 d1d8 c6e8 e1e8,[Event "Mate in 3\\https://lichess.org/Kr3R3tZ5/black#42"][FEN "3r1k1r/1b3ppp/2q2b2/P4P2/1P6/3Q4/2P2PPP/3RR1K1 w - - 0 21"]1. d3 {d3d8 f6d8 d1d8 c6e8 e1e8 (1-0)} *
0CYxG,6rk/p4prp/1p1q1p2/2p2Q2/2P1B2P/3P2n1/PP3P1K/3R1R2 w - - 0 29,f2g3 d6g3 h2h1 g3h4 f5h3 h4h3,1460,73,93,7026,long mate mateIn3 middlegame,https://lichess.org/dApPiGT6#57,,6rk/p4prp/1p1q1p2/2p2Q2/2P1B2P/3P2P1/PP5K/3R1R2 b - - 0 29,d6g3 h2h1 g3h4 f5h3 h4h3,[Event "Mate in 3\\https://lichess.org/dApPiGT6#57"][FEN "6rk/p4prp/1p1q1p2/2p2Q2/2P1B2P/3P2P1/PP5K/3R1R2 b - - 0 29"]1. d6 {d6g3 h2h1 g3h4 f5h3 h4h3 (0-1)}  *
0CZKQ,4r1k1/pQ3ppp/3b4/2p5/2Bp1qb1/2PP1n2/PP1N1PPP/4R1K1 w - - 0 20,d2f3 e8e1 f3e1 f4h2 g1f1 h2h1,1919,75,94,11917,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/lsCf1XRT#39,,4r1k1/pQ3ppp/3b4/2p5/2Bp1qb1/2PP1N2/PP3PPP/4R1K1 b - - 0 20,e8e1 f3e1 f4h2 g1f1 h2h1,[Event "Mate in 3\\https://lichess.org/lsCf1XRT#39"][FEN "4r1k1/pQ3ppp/3b4/2p5/2Bp1qb1/2PP1N2/PP3PPP/4R1K1 b - - 0 20"]1. e8 {e8e1 f3e1 f4h2 g1f1 h2h1 (0-1)}  *
0CZkx,4r1k1/p4ppp/2R5/1p4P1/3q4/7P/1N6/1K6 b - - 0 47,e8e2 c6c8 d4d8 c8d8 e2e8 d8e8,447,104,93,1564,backRankMate endgame long mate mateIn3,https://lichess.org/4dZJuXx8/black#94,,6k1/p4ppp/2R5/1p4P1/3q4/7P/1N2r3/1K6 w - - 0 47,c6c8 d4d8 c8d8 e2e8 d8e8,[Event "Mate in 3\\https://lichess.org/4dZJuXx8/black#94"][FEN "6k1/p4ppp/2R5/1p4P1/3q4/7P/1N2r3/1K6 w - - 0 47"]1. c6 {c6c8 d4d8 c8d8 e2e8 d8e8 (1-0)} *
0CZyA,3k4/1p1b4/p1pP1p2/8/1Pq5/P6P/2P3PK/4Q3 b - - 0 35,c4d5 e1e7 d8c8 e7f8 d7e8 f8e8,1145,76,98,2288,endgame exposedKing long mate mateIn3,https://lichess.org/CdIAR8yG/black#70,,3k4/1p1b4/p1pP1p2/3q4/1P6/P6P/2P3PK/4Q3 w - - 0 35,e1e7 d8c8 e7f8 d7e8 f8e8,[Event "Mate in 3\\https://lichess.org/CdIAR8yG/black#70"][FEN "3k4/1p1b4/p1pP1p2/3q4/1P6/P6P/2P3PK/4Q3 w - - 0 35"]1. e1 {e1e7 d8c8 e7f8 d7e8 f8e8 (1-0)} *
0CbfB,6k1/1pq1b1pp/4P3/p4Q2/8/2P4P/6P1/7K b - - 2 31,a5a4 f5f7 g8h8 f7e8 e7f8 e8f8,961,87,95,1177,endgame long mate mateIn3,https://lichess.org/dZEGUoxs/black#62,,6k1/1pq1b1pp/4P3/5Q2/p7/2P4P/6P1/7K w - - 2 31,f5f7 g8h8 f7e8 e7f8 e8f8,[Event "Mate in 3\\https://lichess.org/dZEGUoxs/black#62"][FEN "6k1/1pq1b1pp/4P3/5Q2/p7/2P4P/6P1/7K w - - 2 31"]1. f5 {f5f7 g8h8 f7e8 e7f8 e8f8 (1-0)} *
0Cbul,r4rkR/p3qp2/2p1b1p1/3pPnN1/5Qp1/8/PPP2P2/2KR4 b - - 1 24,g8h8 f4h2 f5h4 h2h4 h8g7 h4h7,1941,120,68,30,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/ZjGWYit6/black#48,,r4r1R/p3qp2/2p1b1p1/3pPnN1/5Qp1/8/PPP2P2/2KR4 w - - 1 24,f4h2 f5h4 h2h4 h8g7 h4h7,[Event "Mate in 3\\https://lichess.org/ZjGWYit6/black#48"][FEN "r4r1R/p3qp2/2p1b1p1/3pPnN1/5Qp1/8/PPP2P2/2KR4 w - - 1 24"]1. f4 {f4h2 f5h4 h2h4 h8g7 h4h7 (1-0)} *
0Cc9M,1n1k3r/6Qp/pq2p3/1p6/8/PB6/1P3nPP/R4R1K w - - 1 20,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1291,77,86,838,doubleCheck long mate mateIn3 middlegame sacrifice smotheredMate,https://lichess.org/7wZlq0FY#39,,1n1k3r/6Qp/pq2p3/1p6/8/PB6/1P3nPP/R4R2 b - - 1 20,f2h3 g1h1 b6g1 f1g1 h3f2,[Event "Mate in 3\\https://lichess.org/7wZlq0FY#39"][FEN "1n1k3r/6Qp/pq2p3/1p6/8/PB6/1P3nPP/R4R2 b - - 1 20"]1. f2 {f2h3 g1h1 b6g1 f1g1 h3f2 (0-1)}  *
0CfUX,5rrk/pb1n1Nnp/1p1p4/2pPp1R1/1PP1P1RQ/3B4/P3KP1P/2q5 b - - 0 26,f8f7 h4h7 h8h7 g4h4 g7h5 h4h5,1323,75,92,761,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/kSfdwrc2/black#52,,6rk/pb1n1rnp/1p1p4/2pPp1R1/1PP1P1RQ/3B4/P3KP1P/2q5 w - - 0 26,h4h7 h8h7 g4h4 g7h5 h4h5,[Event "Mate in 3\\https://lichess.org/kSfdwrc2/black#52"][FEN "6rk/pb1n1rnp/1p1p4/2pPp1R1/1PP1P1RQ/3B4/P3KP1P/2q5 w - - 0 26"]1. h4 {h4h7 h8h7 g4h4 g7h5 h4h5 (1-0)} *
0CfjW,rn3rk1/pp2R1p1/7p/2q5/8/2P5/P1P2PPP/R1BQ2K1 w - - 1 19,e7b7 c5f2 g1h1 f2f1 d1f1 f8f1,863,78,90,372,backRankMate long mate mateIn3 middlegame,https://lichess.org/GC172ecz#37,,rn3rk1/pp4p1/7p/2q5/8/2P5/P1P2PPP/R1BQ2K1 b - - 1 19,c5f2 g1h1 f2f1 d1f1 f8f1,[Event "Mate in 3\\https://lichess.org/GC172ecz#37"][FEN "rn3rk1/pp4p1/7p/2q5/8/2P5/P1P2PPP/R1BQ2K1 b - - 1 19"]1. c5 {c5f2 g1h1 f2f1 d1f1 f8f1 (0-1)}  *
0CgVt,r5k1/P4pp1/1R2p1p1/6P1/2p2r2/2P5/2R5/6K1 b - - 0 41,a8a7 b6b8 g8h7 c2h2 f4h4 h2h4,828,80,87,247,endgame long mate mateIn3 rookEndgame,https://lichess.org/nUZ4iWlC/black#82,,6k1/r4pp1/1R2p1p1/6P1/2p2r2/2P5/2R5/6K1 w - - 0 41,b6b8 g8h7 c2h2 f4h4 h2h4,[Event "Mate in 3\\https://lichess.org/nUZ4iWlC/black#82"][FEN "6k1/r4pp1/1R2p1p1/6P1/2p2r2/2P5/2R5/6K1 w - - 0 41"]1. b6 {b6b8 g8h7 c2h2 f4h4 h2h4 (1-0)} *
0Cgy5,5q1k/3bNp1p/3pnPp1/8/3nP2Q/2N4R/6PP/r2B3K b - - 10 35,h7h5 h4h5 g6h5 h3h5 f8h6 h5h6,1456,76,94,3889,exposedKing kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/Y0rnrqt6/black#70,,5q1k/3bNp2/3pnPp1/7p/3nP2Q/2N4R/6PP/r2B3K w - - 10 35,h4h5 g6h5 h3h5 f8h6 h5h6,[Event "Mate in 3\\https://lichess.org/Y0rnrqt6/black#70"][FEN "5q1k/3bNp2/3pnPp1/7p/3nP2Q/2N4R/6PP/r2B3K w - - 10 35"]1. h4 {h4h5 g6h5 h3h5 f8h6 h5h6 (1-0)} *
