PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,NewFEN,NewMoves,PGNText
3g4Gr,r2q1rk1/pp4pp/2p2pb1/2nNQ3/3P4/1B4R1/PPP2PPP/R5K1 b - - 0 21,f6e5 d5e7 g8h8 e7g6 h7g6 g3h3 d8h4 h3h4,1713,74,95,13629,doubleCheck kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/ng8ZTrlL/black#42,,r2q1rk1/pp4pp/2p3b1/2nNp3/3P4/1B4R1/PPP2PPP/R5K1 w - - 0 21,d5e7 g8h8 e7g6 h7g6 g3h3 d8h4 h3h4,[Event "Mate in 4\\https://lichess.org/ng8ZTrlL/black#42"][FEN "r2q1rk1/pp4pp/2p3b1/2nNp3/3P4/1B4R1/PPP2PPP/R5K1 w - - 0 21"]1. d5 {d5e7 g8h8 e7g6 h7g6 g3h3 d8h4 h3h4 (1-0)} *
3gCfo,4Rrk1/p5pp/1qp3r1/1p1p4/5P2/2PQ4/P1P3PP/4R2K b - - 2 23,b6f2 e8f8 g8f8 d3f5 g6f6 f5c8 f8f7 c8e8,1634,77,96,19326,attraction endgame kingsideAttack mate mateIn4 veryLong,https://lichess.org/MIKCdxRu/black#46,,4Rrk1/p5pp/2p3r1/1p1p4/5P2/2PQ4/P1P2qPP/4R2K w - - 2 23,e8f8 g8f8 d3f5 g6f6 f5c8 f8f7 c8e8,[Event "Mate in 4\\https://lichess.org/MIKCdxRu/black#46"][FEN "4Rrk1/p5pp/2p3r1/1p1p4/5P2/2PQ4/P1P2qPP/4R2K w - - 2 23"]1. e8 {e8f8 g8f8 d3f5 g6f6 f5c8 f8f7 c8e8 (1-0)} *
3gHlo,2k1r2r/1p3ppp/1P1b1n2/3p1P1q/1R1P4/3Q2PP/5K2/7R b - - 0 27,d6b4 d3c2 c8b8 c2c7 b8a8 h1a1 b4a5 a1a5,1871,75,96,7219,mate mateIn4 middlegame queensideAttack veryLong,https://lichess.org/6dMlcf2i/black#54,,2k1r2r/1p3ppp/1P3n2/3p1P1q/1b1P4/3Q2PP/5K2/7R w - - 0 27,d3c2 c8b8 c2c7 b8a8 h1a1 b4a5 a1a5,[Event "Mate in 4\\https://lichess.org/6dMlcf2i/black#54"][FEN "2k1r2r/1p3ppp/1P3n2/3p1P1q/1b1P4/3Q2PP/5K2/7R w - - 0 27"]1. d3 {d3c2 c8b8 c2c7 b8a8 h1a1 b4a5 a1a5 (1-0)} *
3gI97,7k/pQ5p/1p4pq/2p5/2Pb1RP1/3Pr1K1/PP5P/5R2 w - - 1 28,f4f3 d4e5 g3f2 h6h2 f2e3 e5d4 e3e4 h2e5,2197,78,96,1119,deflection endgame mate mateIn4 sacrifice veryLong,https://lichess.org/YEtjw5NF#55,,7k/pQ5p/1p4pq/2p5/2Pb2P1/3PrRK1/PP5P/5R2 b - - 1 28,d4e5 g3f2 h6h2 f2e3 e5d4 e3e4 h2e5,[Event "Mate in 4\\https://lichess.org/YEtjw5NF#55"][FEN "7k/pQ5p/1p4pq/2p5/2Pb2P1/3PrRK1/PP5P/5R2 b - - 1 28"]1. d4 {d4e5 g3f2 h6h2 f2e3 e5d4 e3e4 h2e5 (0-1)}  *
3gTFB,3r1R1k/2q1r2P/p1pb2p1/1p4p1/4P3/P7/1PQ5/1K3R2 b - - 3 33,d8f8 f1f8 h8h7 c2c3 d6e5 c3h3 h7g7 h3h8,2398,77,93,2642,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/b7IgdNe4/black#66,,5R1k/2q1r2P/p1pb2p1/1p4p1/4P3/P7/1PQ5/1K3R2 w - - 3 33,f1f8 h8h7 c2c3 d6e5 c3h3 h7g7 h3h8,[Event "Mate in 4\\https://lichess.org/b7IgdNe4/black#66"][FEN "5R1k/2q1r2P/p1pb2p1/1p4p1/4P3/P7/1PQ5/1K3R2 w - - 3 33"]1. f1 {f1f8 h8h7 c2c3 d6e5 c3h3 h7g7 h3h8 (1-0)} *
3gpgn,r1b1r1k1/p3qpp1/1p1p1b2/3PP2R/2P5/P2B4/1P2Q1PP/R5K1 b - - 0 24,f6e5 h5h8 g8h8 e2h5 h8g8 h5h7 g8f8 h7h8,1624,84,60,39,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/bSDQdfn9/black#48,,r1b1r1k1/p3qpp1/1p1p4/3Pb2R/2P5/P2B4/1P2Q1PP/R5K1 w - - 0 24,h5h8 g8h8 e2h5 h8g8 h5h7 g8f8 h7h8,[Event "Mate in 4\\https://lichess.org/bSDQdfn9/black#48"][FEN "r1b1r1k1/p3qpp1/1p1p4/3Pb2R/2P5/P2B4/1P2Q1PP/R5K1 w - - 0 24"]1. h5 {h5h8 g8h8 e2h5 h8g8 h5h7 g8f8 h7h8 (1-0)} *
3gtXR,r7/6b1/p1Q1bkq1/1p1p4/8/2P1p3/PP4P1/2K2R2 b - - 2 33,f6e5 c6c7 e5e4 c7f4 e4d3 f1d1 d3e2 f4f3,1900,77,93,6160,endgame killBoxMate mate mateIn4 veryLong,https://lichess.org/1I1Qe43d/black#66,,r7/6b1/p1Q1b1q1/1p1pk3/8/2P1p3/PP4P1/2K2R2 w - - 2 33,c6c7 e5e4 c7f4 e4d3 f1d1 d3e2 f4f3,[Event "Mate in 4\\https://lichess.org/1I1Qe43d/black#66"][FEN "r7/6b1/p1Q1b1q1/1p1pk3/8/2P1p3/PP4P1/2K2R2 w - - 2 33"]1. c6 {c6c7 e5e4 c7f4 e4d3 f1d1 d3e2 f4f3 (1-0)} *
3h6Nw,5rk1/R5pp/1q2p3/4P3/1r6/8/5PPP/3Q1RK1 w - - 0 25,d1d7 b6f2 f1f2 b4b1 d7d1 b1d1 f2f1 d1f1,1366,74,91,444,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/iuzRCjKJ#49,,5rk1/R2Q2pp/1q2p3/4P3/1r6/8/5PPP/5RK1 b - - 0 25,b6f2 f1f2 b4b1 d7d1 b1d1 f2f1 d1f1,[Event "Mate in 4\\https://lichess.org/iuzRCjKJ#49"][FEN "5rk1/R2Q2pp/1q2p3/4P3/1r6/8/5PPP/5RK1 b - - 0 25"]1. b6 {b6f2 f1f2 b4b1 d7d1 b1d1 f2f1 d1f1 (0-1)}  *
3hBew,8/2p2p1k/4pnpp/p7/3R1P2/2Q4R/4q1P1/7K w - - 6 36,d4d8 e2f1 h1h2 f6g4 h2g3 f1f2 g3g4 f7f5,2189,77,91,910,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/GC1YXQ30#71,,3R4/2p2p1k/4pnpp/p7/5P2/2Q4R/4q1P1/7K b - - 6 36,e2f1 h1h2 f6g4 h2g3 f1f2 g3g4 f7f5,[Event "Mate in 4\\https://lichess.org/GC1YXQ30#71"][FEN "3R4/2p2p1k/4pnpp/p7/5P2/2Q4R/4q1P1/7K b - - 6 36"]1. e2 {e2f1 h1h2 f6g4 h2g3 f1f2 g3g4 f7f5 (0-1)}  *
3hIeF,rn2k2r/ppp1bpp1/4p1p1/3pN3/3P4/2N1PP2/PPP1Q1P1/R1B2RKq w kq - 4 13,g1f2 e7h4 g2g3 h4g3 f2g3 h1h4 g3g2 h4h2,2140,74,94,5985,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/H3rsYDqY#25,Queens_Pawn_Game Queens_Pawn_Game_Colle_System,rn2k2r/ppp1bpp1/4p1p1/3pN3/3P4/2N1PP2/PPP1QKP1/R1B2R1q b kq - 4 13,e7h4 g2g3 h4g3 f2g3 h1h4 g3g2 h4h2,[Event "Mate in 4\\https://lichess.org/H3rsYDqY#25"][FEN "rn2k2r/ppp1bpp1/4p1p1/3pN3/3P4/2N1PP2/PPP1QKP1/R1B2R1q b kq - 4 13"]1. e7 {e7h4 g2g3 h4g3 f2g3 h1h4 g3g2 h4h2 (0-1)}  *
3hUIU,5rk1/p4ppp/1p1q4/3R4/8/5Q2/r5PP/5R1K b - - 0 26,d6c6 f3f7 f8f7 d5d8 c6e8 d8e8 f7f8 f1f8,1114,81,94,9156,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/9p6tynEB/black#52,,5rk1/p4ppp/1p6/3R4/8/5Q2/r5PP/5R1K w - - 0 26,f3f7 f8f7 d5d8 c6e8 d8e8 f7f8 f1f8,[Event "Mate in 4\\https://lichess.org/9p6tynEB/black#52"][FEN "5rk1/p4ppp/1p6/3R4/8/5Q2/r5PP/5R1K w - - 0 26"]1. f3 {f3f7 f8f7 d5d8 c6e8 d8e8 f7f8 f1f8 (1-0)} *
3hWB9,5Rk1/p4p1p/2r1b1p1/1p6/7Q/4BP1n/PPr4P/7K b - - 0 32,g8f8 h4d8 f8g7 e3d4 f7f6 d8f6 g7g8 f6g7,1915,76,98,924,endgame master mate mateIn4 veryLong,https://lichess.org/wUXhMtUX/black#64,,5R2/p4p1p/2r1b1p1/1p6/7Q/4BP1n/PPr4P/7K w - - 0 32,h4d8 f8g7 e3d4 f7f6 d8f6 g7g8 f6g7,[Event "Mate in 4\\https://lichess.org/wUXhMtUX/black#64"][FEN "5R2/p4p1p/2r1b1p1/1p6/7Q/4BP1n/PPr4P/7K w - - 0 32"]1. h4 {h4d8 f8g7 e3d4 f7f6 d8f6 g7g8 f6g7 (1-0)} *
3hWS0,2krr3/p1pq2pp/2p5/Q7/2N5/4P3/PPn3PP/R3R1K1 b - - 1 22,c2a1 a5a6 c8b8 c4a5 d7c8 a5c6 b8a8 a6a7,1661,75,97,271,fork mate mateIn4 middlegame veryLong,https://lichess.org/LEX03XQg/black#44,,2krr3/p1pq2pp/2p5/Q7/2N5/4P3/PP4PP/n3R1K1 w - - 1 22,a5a6 c8b8 c4a5 d7c8 a5c6 b8a8 a6a7,[Event "Mate in 4\\https://lichess.org/LEX03XQg/black#44"][FEN "2krr3/p1pq2pp/2p5/Q7/2N5/4P3/PP4PP/n3R1K1 w - - 1 22"]1. a5 {a5a6 c8b8 c4a5 d7c8 a5c6 b8a8 a6a7 (1-0)} *
3hbqH,b4rk1/R7/p4r2/3p1qnp/1P1Pp1p1/1P2P1Q1/4B1PP/2R2NK1 w - - 1 35,g3e5 f5f2 g1h1 f2f1 e2f1 f6f1 c1f1 f8f1,1616,77,70,247,backRankMate deflection fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/xHJe9VTQ#69,,b4rk1/R7/p4r2/3pQqnp/1P1Pp1p1/1P2P3/4B1PP/2R2NK1 b - - 1 35,f5f2 g1h1 f2f1 e2f1 f6f1 c1f1 f8f1,[Event "Mate in 4\\https://lichess.org/xHJe9VTQ#69"][FEN "b4rk1/R7/p4r2/3pQqnp/1P1Pp1p1/1P2P3/4B1PP/2R2NK1 b - - 1 35"]1. f5 {f5f2 g1h1 f2f1 e2f1 f6f1 c1f1 f8f1 (0-1)}  *
3hkry,1kb4r/ppp2p2/2n5/4Pn1p/1PN2B1P/2PQ3p/P3BPrK/R3R3 w - - 1 24,h2h3 f5e3 e5e6 c8e6 d3f5 e6f5 e2g4 h5g4,1482,76,81,290,discoveredAttack mate mateIn4 middlegame veryLong,https://lichess.org/ZfNcqApZ#47,,1kb4r/ppp2p2/2n5/4Pn1p/1PN2B1P/2PQ3K/P3BPr1/R3R3 b - - 1 24,f5e3 e5e6 c8e6 d3f5 e6f5 e2g4 h5g4,[Event "Mate in 4\\https://lichess.org/ZfNcqApZ#47"][FEN "1kb4r/ppp2p2/2n5/4Pn1p/1PN2B1P/2PQ3K/P3BPr1/R3R3 b - - 1 24"]1. f5 {f5e3 e5e6 c8e6 d3f5 e6f5 e2g4 h5g4 (0-1)}  *
3hoHQ,3r2k1/1b4b1/2p1P1p1/4pPq1/2B5/1K2n2Q/1P5R/rN5R b - - 3 31,e3c4 h3h8 g7h8 h2h8 g8g7 h1h7 g7f6 h7f7,1902,75,98,1287,exposedKing mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/3apLrHqu/black#62,,3r2k1/1b4b1/2p1P1p1/4pPq1/2n5/1K5Q/1P5R/rN5R w - - 3 31,h3h8 g7h8 h2h8 g8g7 h1h7 g7f6 h7f7,[Event "Mate in 4\\https://lichess.org/3apLrHqu/black#62"][FEN "3r2k1/1b4b1/2p1P1p1/4pPq1/2n5/1K5Q/1P5R/rN5R w - - 3 31"]1. h3 {h3h8 g7h8 h2h8 g8g7 h1h7 g7f6 h7f7 (1-0)} *
3hvvq,Qn2r1k1/5p2/p7/2p3p1/1p1qn3/1B4P1/PP4PP/R4R1K w - - 3 23,a1d1 e4f2 f1f2 d4d1 b3d1 e8e1 f2f1 e1f1,2053,76,95,11414,backRankMate deflection fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/2srQQ6nr#45,,Qn2r1k1/5p2/p7/2p3p1/1p1qn3/1B4P1/PP4PP/5R1K b - - 3 23,e4f2 f1f2 d4d1 b3d1 e8e1 f2f1 e1f1,[Event "Mate in 4\\https://lichess.org/2srQQ6nr#45"][FEN "Qn2r1k1/5p2/p7/2p3p1/1p1qn3/1B4P1/PP4PP/5R1K b - - 3 23"]1. e4 {e4f2 f1f2 d4d1 b3d1 e8e1 f2f1 e1f1 (0-1)}  *
3iJte,r4k2/p4p1p/1pb5/3p3Q/4n3/1P2qN2/PBP1N1PP/R3R1K1 w - - 7 25,g1h1 e4f2 h1g1 f2h3 g1h1 e3g1 e2g1 h3f2,1582,83,63,1066,doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice smotheredMate veryLong,https://lichess.org/JjlleA32#49,,r4k2/p4p1p/1pb5/3p3Q/4n3/1P2qN2/PBP1N1PP/R3R3 b - - 7 25,e4f2 h1g1 f2h3 g1h1 e3g1 e2g1 h3f2,[Event "Mate in 4\\https://lichess.org/JjlleA32#49"][FEN "r4k2/p4p1p/1pb5/3p3Q/4n3/1P2qN2/PBP1N1PP/R3R3 b - - 7 25"]1. e4 {e4f2 h1g1 f2h3 g1h1 e3g1 e2g1 h3f2 (0-1)}  *
3iM4J,r4rk1/p1b1Bp1p/2b5/2P5/8/5N2/PP5p/R4R1K b - - 2 23,f8e8 f1g1 h2g1q a1g1 c7g3 g1g3 g8h8 e7f6,1350,76,92,3135,mate mateIn4 middlegame veryLong,https://lichess.org/3YieQTPE/black#46,,r5k1/p1b1Bp1p/2b5/2P5/8/5N2/PP5p/R4R1K w - - 2 23,f1g1 h2g1q a1g1 c7g3 g1g3 g8h8 e7f6,[Event "Mate in 4\\https://lichess.org/3YieQTPE/black#46"][FEN "r5k1/p1b1Bp1p/2b5/2P5/8/5N2/PP5p/R4R1K w - - 2 23"]1. f1 {f1g1 h2g1q a1g1 c7g3 g1g3 g8h8 e7f6 (1-0)} *
3iXcH,r1q2r2/2p2p1k/2p2Pb1/1p1p2Qp/7R/1P5P/P1P3PK/5R2 b - - 1 34,f8h8 h4h5 h7g8 h5h8 g8h8 g5h6 g6h7 h6g7,1265,80,44,73,attraction exposedKing mate mateIn4 middlegame pin veryLong,https://lichess.org/S6B2Nwfc/black#68,,r1q5/2p2p1k/2p2Pb1/1p1p2Qp/7R/1P5P/P1P3PK/5R2 w - - 1 34,h4h5 h7g8 h5h8 g8h8 g5h6 g6h7 h6g7,[Event "Mate in 4\\https://lichess.org/S6B2Nwfc/black#68"][FEN "r1q5/2p2p1k/2p2Pb1/1p1p2Qp/7R/1P5P/P1P3PK/5R2 w - - 1 34"]1. h4 {h4h5 h7g8 h5h8 g8h8 g5h6 g6h7 h6g7 (1-0)} *
3iy2D,5rk1/1p4p1/ppn2rPp/3Qpq2/8/P3P3/1B1PKPR1/7R b - - 8 27,g8h8 h1h6 g7h6 g6g7 h8h7 g7g8q f8g8 d5g8,1646,74,96,2248,advancedPawn fork mate mateIn4 middlegame promotion sacrifice veryLong,https://lichess.org/W1qOFFjp/black#54,,5r2/1p4p1/ppn2rPp/3Qpq2/8/P3P3/1B1PKPR1/7R w - - 8 27,h1h6 g7h6 g6g7 h8h7 g7g8q f8g8 d5g8,[Event "Mate in 4\\https://lichess.org/W1qOFFjp/black#54"][FEN "5r2/1p4p1/ppn2rPp/3Qpq2/8/P3P3/1B1PKPR1/7R w - - 8 27"]1. h1 {h1h6 g7h6 g6g7 h8h7 g7g8q f8g8 d5g8 (1-0)} *
3jEli,r2q2r1/2p1p1bk/p5bp/1p1PpR2/4N1Q1/1B6/PPP3PP/R5K1 b - - 0 18,g6f5 g4f5 h7h8 e4g5 h6g5 f5h3 g7h6 h3h6,2139,76,91,1530,mate mateIn4 middlegame quietMove veryLong,https://lichess.org/sW1RvSSN/black#36,Queens_Pawn_Game Queens_Pawn_Game_Veresov_Attack,r2q2r1/2p1p1bk/p6p/1p1Ppb2/4N1Q1/1B6/PPP3PP/R5K1 w - - 0 18,g4f5 h7h8 e4g5 h6g5 f5h3 g7h6 h3h6,[Event "Mate in 4\\https://lichess.org/sW1RvSSN/black#36"][FEN "r2q2r1/2p1p1bk/p6p/1p1Ppb2/4N1Q1/1B6/PPP3PP/R5K1 w - - 0 18"]1. g4 {g4f5 h7h8 e4g5 h6g5 f5h3 g7h6 h3h6 (1-0)} *
3jOyc,5rk1/p5b1/2pR2p1/4nbPp/P7/6B1/PrP1BP2/1NK4R w - - 1 26,c1b2 e5d3 b2a3 g7b2 a3b3 f8b8 b3c4 b8b4,2142,76,93,7226,doubleCheck master mate mateIn4 middlegame veryLong,https://lichess.org/JFDnOPzn#51,,5rk1/p5b1/2pR2p1/4nbPp/P7/6B1/PKP1BP2/1N5R b - - 1 26,e5d3 b2a3 g7b2 a3b3 f8b8 b3c4 b8b4,[Event "Mate in 4\\https://lichess.org/JFDnOPzn#51"][FEN "5rk1/p5b1/2pR2p1/4nbPp/P7/6B1/PKP1BP2/1N5R b - - 1 26"]1. e5 {e5d3 b2a3 g7b2 a3b3 f8b8 b3c4 b8b4 (0-1)}  *
3jY0m,2b2Bk1/1p5p/4p1p1/1q2Np2/3P1QP1/2P1K3/r4P1P/2R5 w - - 1 27,f4h6 b5e2 e3f4 e2d2 f4g3 d2f2 g3h3 f2h2,2251,76,93,8321,fork mate mateIn4 middlegame veryLong,https://lichess.org/OaGkHkrd#53,,2b2Bk1/1p5p/4p1pQ/1q2Np2/3P2P1/2P1K3/r4P1P/2R5 b - - 1 27,b5e2 e3f4 e2d2 f4g3 d2f2 g3h3 f2h2,[Event "Mate in 4\\https://lichess.org/OaGkHkrd#53"][FEN "2b2Bk1/1p5p/4p1pQ/1q2Np2/3P2P1/2P1K3/r4P1P/2R5 b - - 1 27"]1. b5 {b5e2 e3f4 e2d2 f4g3 d2f2 g3h3 f2h2 (0-1)}  *
3jbJ6,1k6/R3b2Q/2n3p1/1pp5/2N2P2/2KP4/PPP3q1/R7 w - - 1 31,a7e7 b5b4 c3b3 c6d4 b3a4 g2c6 a4a5 c6b5,2171,75,94,4417,endgame master mate mateIn4 veryLong,https://lichess.org/uY3r8Cuq#61,,1k6/4b2Q/2n3p1/1pp5/2N2P2/2KP4/PPP3q1/R7 b - - 1 31,b5b4 c3b3 c6d4 b3a4 g2c6 a4a5 c6b5,[Event "Mate in 4\\https://lichess.org/uY3r8Cuq#61"][FEN "1k6/4b2Q/2n3p1/1pp5/2N2P2/2KP4/PPP3q1/R7 b - - 1 31"]1. b5 {b5b4 c3b3 c6d4 b3a4 g2c6 a4a5 c6b5 (0-1)}  *
3kDxB,5rk1/p4ppp/2b1p3/2p1P3/2P3r1/6Pq/P1P1BQ1P/1R3RK1 b - - 6 22,g4g5 f2f7 f8f7 b1b8 c6e8 b8e8 f7f8 f1f8,1654,77,88,67,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/VHbwC3FJ/black#44,,5rk1/p4ppp/2b1p3/2p1P1r1/2P5/6Pq/P1P1BQ1P/1R3RK1 w - - 6 22,f2f7 f8f7 b1b8 c6e8 b8e8 f7f8 f1f8,[Event "Mate in 4\\https://lichess.org/VHbwC3FJ/black#44"][FEN "5rk1/p4ppp/2b1p3/2p1P1r1/2P5/6Pq/P1P1BQ1P/1R3RK1 w - - 6 22"]1. f2 {f2f7 f8f7 b1b8 c6e8 b8e8 f7f8 f1f8 (1-0)} *
3kIjq,8/ppp2p1P/5nk1/4p1N1/2n1PP1R/2Pr2r1/PPK5/8 w - - 1 28,h7h8q d3d2 c2b3 d2b2 b3c4 b7b5 c4c5 g3c3,2004,75,95,11634,deflection mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/4jt4gqBw#55,,7P/ppp2p2/5nk1/4p1N1/2n1PP1R/2Pr2r1/PPK5/8 b - - 1 28,d3d2 c2b3 d2b2 b3c4 b7b5 c4c5 g3c3,[Event "Mate in 4\\https://lichess.org/4jt4gqBw#55"][FEN "7P/ppp2p2/5nk1/4p1N1/2n1PP1R/2Pr2r1/PPK5/8 b - - 1 28"]1. d3 {d3d2 c2b3 d2b2 b3c4 b7b5 c4c5 g3c3 (0-1)}  *
3kOBv,2kr2nr/ppp5/7p/4Ppp1/2B2Kb1/2P5/PP3BPP/RN5R w - - 0 15,f4e3 f5f4 e3e4 g8f6 e5f6 h8e8 c4e6 e8e6,1524,74,96,2386,clearance exposedKing mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/H9vgZZ1Y#29,Ponziani_Opening Ponziani_Opening_Other_variations,2kr2nr/ppp5/7p/4Ppp1/2B3b1/2P1K3/PP3BPP/RN5R b - - 0 15,f5f4 e3e4 g8f6 e5f6 h8e8 c4e6 e8e6,[Event "Mate in 4\\https://lichess.org/H9vgZZ1Y#29"][FEN "2kr2nr/ppp5/7p/4Ppp1/2B3b1/2P1K3/PP3BPP/RN5R b - - 0 15"]1. f5 {f5f4 e3e4 g8f6 e5f6 h8e8 c4e6 e8e6 (0-1)}  *
3kfU8,4rnk1/1p4Pp/p3pp2/1b6/3PpBN1/1Pb1P3/q2N1PP1/3QK2R b K - 0 23,f8d7 g4h6 g8g7 d1g4 g7f8 f4d6 e8e7 g4g8,2074,77,94,4705,kingsideAttack mate mateIn4 middlegame pin veryLong,https://lichess.org/cBYYFGK1/black#46,,4r1k1/1p1n2Pp/p3pp2/1b6/3PpBN1/1Pb1P3/q2N1PP1/3QK2R w K - 0 23,g4h6 g8g7 d1g4 g7f8 f4d6 e8e7 g4g8,[Event "Mate in 4\\https://lichess.org/cBYYFGK1/black#46"][FEN "4r1k1/1p1n2Pp/p3pp2/1b6/3PpBN1/1Pb1P3/q2N1PP1/3QK2R w K - 0 23"]1. g4 {g4h6 g8g7 d1g4 g7f8 f4d6 e8e7 g4g8 (1-0)} *
3kkfl,1r3rk1/3nb3/p1b1p1PR/q2pP3/2pP4/2n2N2/P1BQ1P2/RN2K3 b Q - 1 24,f8f3 h6h8 g8h8 d2h6 h8g8 h6h7 g8f8 h7h8,2066,74,90,110,attraction exposedKing fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/WdiiDYCh/black#48,,1r4k1/3nb3/p1b1p1PR/q2pP3/2pP4/2n2r2/P1BQ1P2/RN2K3 w Q - 1 24,h6h8 g8h8 d2h6 h8g8 h6h7 g8f8 h7h8,[Event "Mate in 4\\https://lichess.org/WdiiDYCh/black#48"][FEN "1r4k1/3nb3/p1b1p1PR/q2pP3/2pP4/2n2r2/P1BQ1P2/RN2K3 w Q - 1 24"]1. h6 {h6h8 g8h8 d2h6 h8g8 h6h7 g8f8 h7h8 (1-0)} *
3kkyw,6k1/pp4bp/2p3p1/4p2r/2P1Q3/1P4PK/P3Pq2/3R1R2 w - - 4 25,h3g4 h5g5 g4g5 f2g3 e4g4 h7h6 g5g6 g3g4,2232,76,92,253,attraction deflection endgame mate mateIn4 sacrifice veryLong,https://lichess.org/G1R0JTkt#49,,6k1/pp4bp/2p3p1/4p2r/2P1Q1K1/1P4P1/P3Pq2/3R1R2 b - - 4 25,h5g5 g4g5 f2g3 e4g4 h7h6 g5g6 g3g4,[Event "Mate in 4\\https://lichess.org/G1R0JTkt#49"][FEN "6k1/pp4bp/2p3p1/4p2r/2P1Q1K1/1P4P1/P3Pq2/3R1R2 b - - 4 25"]1. h5 {h5g5 g4g5 f2g3 e4g4 h7h6 g5g6 g3g4 (0-1)}  *
3l0NN,3r1rk1/1p3ppp/2n5/p2B1R1Q/8/P2qP1bP/1P6/1RB3K1 b - - 0 24,d3b1 d5f7 f8f7 h5f7 g8h8 f7f8 d8f8 f5f8,1276,76,95,17161,backRankMate mate mateIn4 middlegame veryLong,https://lichess.org/cXVU0GC2/black#48,,3r1rk1/1p3ppp/2n5/p2B1R1Q/8/P3P1bP/1P6/1qB3K1 w - - 0 24,d5f7 f8f7 h5f7 g8h8 f7f8 d8f8 f5f8,[Event "Mate in 4\\https://lichess.org/cXVU0GC2/black#48"][FEN "3r1rk1/1p3ppp/2n5/p2B1R1Q/8/P3P1bP/1P6/1qB3K1 w - - 0 24"]1. d5 {d5f7 f8f7 h5f7 g8h8 f7f8 d8f8 f5f8 (1-0)} *
3l5CF,Q5k1/4ppb1/3p2p1/2pPn3/4P3/2nq3P/3r1QPK/R7 b - - 0 37,g8h7 f2h4 g7h6 a8h8 h7h8 h4h6 h8g8 a1a8,1523,76,97,12111,attraction deflection master mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Gbcr5OdR/black#74,,Q7/4ppbk/3p2p1/2pPn3/4P3/2nq3P/3r1QPK/R7 w - - 0 37,f2h4 g7h6 a8h8 h7h8 h4h6 h8g8 a1a8,[Event "Mate in 4\\https://lichess.org/Gbcr5OdR/black#74"][FEN "Q7/4ppbk/3p2p1/2pPn3/4P3/2nq3P/3r1QPK/R7 w - - 0 37"]1. f2 {f2h4 g7h6 a8h8 h7h8 h4h6 h8g8 a1a8 (1-0)} *
3lhHY,1rr5/5Bpk/5n1p/p7/P4P1N/1P2q1PP/7K/1Q3R2 b - - 6 34,h7h8 h4g6 h8h7 g6f8 h7h8 b1h7 f6h7 f8g6,1636,75,92,1729,doubleCheck mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/OcZ9dYKJ/black#68,,1rr4k/5Bp1/5n1p/p7/P4P1N/1P2q1PP/7K/1Q3R2 w - - 6 34,h4g6 h8h7 g6f8 h7h8 b1h7 f6h7 f8g6,[Event "Mate in 4\\https://lichess.org/OcZ9dYKJ/black#68"][FEN "1rr4k/5Bp1/5n1p/p7/P4P1N/1P2q1PP/7K/1Q3R2 w - - 6 34"]1. h4 {h4g6 h8h7 g6f8 h7h8 b1h7 f6h7 f8g6 (1-0)} *
3lkH8,1Q3r1k/1pp3pp/2bp1q2/6R1/7P/3B4/PPP2r2/2K3R1 w - - 2 24,b8c7 f6f4 c1b1 f2f1 d3f1 f4f1 g1f1 f8f1,1645,75,94,5025,backRankMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/JAH0Yjta#47,,5r1k/1pQ3pp/2bp1q2/6R1/7P/3B4/PPP2r2/2K3R1 b - - 2 24,f6f4 c1b1 f2f1 d3f1 f4f1 g1f1 f8f1,[Event "Mate in 4\\https://lichess.org/JAH0Yjta#47"][FEN "5r1k/1pQ3pp/2bp1q2/6R1/7P/3B4/PPP2r2/2K3R1 b - - 2 24"]1. f6 {f6f4 c1b1 f2f1 d3f1 f4f1 g1f1 f8f1 (0-1)}  *
